01/04/2010 11:02:53,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com;Hu.Akeem.Vincent@dtaa.com;Grant.Tyrone.Doyle@dtaa.com,John.Omar.Lancaster@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,28217,1,
01/07/2010 14:33:18,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Jenna.Darrel.Charles@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com,Grant.Tyrone.Doyle@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,24579,1,
01/07/2010 14:36:19,COF0120,PC-2559,Rachel_H_Le@msn.com,,,Clio_O_Faulkner@cox.net,21664,0,
01/07/2010 14:37:31,COF0120,PC-2559,Brianna.R.Mcintyre@cox.net,,,Clio_O_Faulkner@cox.net,37741,0,
01/07/2010 14:37:32,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Kermit.Coby.Oliver@dtaa.com;Nicole.D.Thornton@raytheon.com,,,Clio.Ocean.Faulkner@dtaa.com,19515,1,
01/07/2010 14:40:58,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Jerry.Kennan.Fischer@dtaa.com;Elizabeth_P_Castillo@boeing.com,,,Clio.Ocean.Faulkner@dtaa.com,17716,0,
01/07/2010 14:46:07,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,Bevis.Brady.Sheppard@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,20965,5,
01/07/2010 14:48:09,COF0120,PC-2559,Ferrell.Lucas@sbcglobal.net,HAV856@charter.net;Burke-Harrison@gmail.com,,Clio_O_Faulkner@cox.net,50416,0,
01/07/2010 14:48:37,COF0120,PC-2559,Kermit_Oliver@hotmail.com,,,Clio_O_Faulkner@cox.net,33773,0,
01/07/2010 17:22:28,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,66935,0,
01/07/2010 17:32:40,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com,Hu.Akeem.Vincent@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,35451,0,
01/08/2010 13:50:12,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com;Rachel.Hermione.Le@dtaa.com,Grant.Tyrone.Doyle@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,34221,0,
01/08/2010 14:09:16,COF0120,PC-2559,Hayden-Renee@comcast.net,Burke-Harrison@gmail.com,,Clio_O_Faulkner@cox.net,24717,0,
01/08/2010 19:29:00,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,16032,0,
01/08/2010 19:29:14,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,36053,0,
01/08/2010 19:52:17,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,Tallulah.Liberty.Kirby@dtaa.com;Rachel.Hermione.Le@dtaa.com;Nicole.D.Thornton@raytheon.com,,Clio.Ocean.Faulkner@dtaa.com,40289,2,
01/08/2010 19:54:52,COF0120,PC-2559,Mohammad.Taylor.Terrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,18513,0,
01/08/2010 19:59:50,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com;Rachel.Hermione.Le@dtaa.com,Lucas.Ahmed.Ferrell@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,17027,1,
01/08/2010 20:04:39,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Elizabeth_P_Castillo@boeing.com,,,Clio.Ocean.Faulkner@dtaa.com,42112,2,
01/08/2010 20:08:40,COF0120,PC-2559,Rachel_H_Le@msn.com;HAV856@charter.net,Kermit_Oliver@hotmail.com,,Clio_O_Faulkner@cox.net,34148,0,
01/08/2010 20:17:22,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,23135,0,
01/11/2010 10:17:58,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,25353,0,
01/11/2010 10:29:44,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com;Harrison.Oscar.Burke@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,28910,1,
01/11/2010 12:55:41,COF0120,PC-2559,Nicole.D.Thornton@raytheon.com,,,Clio.Ocean.Faulkner@dtaa.com,31887,0,
01/11/2010 12:55:41,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com;Hu.Akeem.Vincent@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,17322,4,
01/11/2010 12:55:44,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,Nicole.D.Thornton@raytheon.com;WAV7274@harris.com,,Clio.Ocean.Faulkner@dtaa.com,36006,2,
01/11/2010 12:55:53,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com,Tallulah.Liberty.Kirby@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,28833,0,
01/11/2010 16:17:23,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Hu.Akeem.Vincent@dtaa.com,Rachel.Hermione.Le@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,33587,0,
01/11/2010 16:23:20,COF0120,PC-2559,Ferrell.Lucas@sbcglobal.net;Rachel_H_Le@msn.com,Burke-Harrison@gmail.com;Tallulah.L.Kirby@aol.com,,Clio_O_Faulkner@cox.net,22718,3,
01/11/2010 16:29:46,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,41580,0,
01/11/2010 16:30:27,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com;Hu.Akeem.Vincent@dtaa.com,Nicole.D.Thornton@raytheon.com,,Clio.Ocean.Faulkner@dtaa.com,30732,1,
01/12/2010 12:46:13,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com;Harrison.Oscar.Burke@dtaa.com,Kermit.Coby.Oliver@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,25545,1,
01/12/2010 12:48:33,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com;Nicole.D.Thornton@raytheon.com,,,Clio.Ocean.Faulkner@dtaa.com,37459,1,
01/12/2010 12:51:36,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Grant.Tyrone.Doyle@dtaa.com,Rachel.Hermione.Le@dtaa.com;Harrison.Oscar.Burke@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,57259,0,
01/12/2010 12:54:33,COF0120,PC-2559,Dawson_Shelley@gmail.com;Burke-Harrison@gmail.com;Ferrell.Lucas@sbcglobal.net;Doyle.Grant@netzero.com,Tallulah.L.Kirby@aol.com,,Clio_O_Faulkner@cox.net,37858,1,
01/12/2010 13:37:38,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;WAV7274@harris.com,,,Clio.Ocean.Faulkner@dtaa.com,22968,0,
01/12/2010 13:49:05,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com;Grant.Tyrone.Doyle@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,18448,1,
01/12/2010 20:05:41,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,22186,0,
01/12/2010 20:12:53,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Hu.Akeem.Vincent@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,27896,0,
01/12/2010 20:16:50,COF0120,PC-2559,Nicole.D.Thornton@raytheon.com,,,Clio.Ocean.Faulkner@dtaa.com,27693,0,
01/12/2010 20:18:07,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com,Brianna.Rebecca.Mcintyre@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,29241,1,
01/13/2010 09:35:09,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,24507,0,
01/13/2010 09:39:48,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,41887,0,
01/13/2010 17:01:47,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Gay.Ria.Cantu@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,39774,1,
01/13/2010 17:01:47,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,Harrison.Oscar.Burke@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,19155,1,
01/13/2010 17:01:47,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,Elizabeth_P_Castillo@boeing.com,,Clio.Ocean.Faulkner@dtaa.com,31046,0,
01/13/2010 17:01:48,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,29696,0,
01/13/2010 17:01:48,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,32468,0,
01/13/2010 17:01:48,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,37456,0,
01/13/2010 17:01:48,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,35904,0,
01/13/2010 17:01:48,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Rachel.Hermione.Le@dtaa.com,Brianna.Rebecca.Mcintyre@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,29596,1,
01/14/2010 17:43:16,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,33827,0,
01/14/2010 17:49:54,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,27368,0,
01/14/2010 17:50:52,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Gisela.Quintessa.Fischer@dtaa.com,Rachel.Hermione.Le@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,43815,9,
01/14/2010 17:56:23,COF0120,PC-2559,Sharon.I.Goodwin@lockheedmartin.com,,,Clio.Ocean.Faulkner@dtaa.com,16460,0,
01/14/2010 17:59:27,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Grant.Tyrone.Doyle@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Elizabeth_P_Castillo@boeing.com,Brianna.Rebecca.Mcintyre@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,23460,1,
01/14/2010 18:08:42,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,32351,1,
01/14/2010 18:17:10,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,25545,0,
01/14/2010 18:36:28,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,32836,0,
01/14/2010 18:38:01,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,38771,0,
01/14/2010 18:42:59,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,41379,0,
01/15/2010 15:27:48,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com;Hu.Akeem.Vincent@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,23040,2,
01/15/2010 15:28:51,COF0120,PC-2559,Risa_Guthrie@gmail.com;NDT527@bellsouth.net,,,Clio_O_Faulkner@cox.net,32753,0,
01/15/2010 15:33:28,COF0120,PC-2559,Brianna.R.Mcintyre@cox.net;Rachel_H_Le@msn.com;Elizabeth_P_Castillo@juno.com,Kermit_Oliver@hotmail.com,,Clio_O_Faulkner@cox.net,28924,0,
01/15/2010 15:33:53,COF0120,PC-2559,Ferrell.Lucas@sbcglobal.net,,,Clio_O_Faulkner@cox.net,34676,0,
01/15/2010 17:08:51,COF0120,PC-2559,Rachel_H_Le@msn.com,,,Clio_O_Faulkner@cox.net,38918,0,
01/15/2010 17:12:02,COF0120,PC-2559,Kermit_Oliver@hotmail.com;Tallulah.L.Kirby@aol.com;Elizabeth_P_Castillo@juno.com,,,Clio_O_Faulkner@cox.net,30221,1,
01/15/2010 19:15:26,COF0120,PC-2559,Rachel_H_Le@msn.com,Brianna.R.Mcintyre@cox.net,,Clio_O_Faulkner@cox.net,35668,0,
01/15/2010 19:16:04,COF0120,PC-2559,Rachel_H_Le@msn.com;Doyle.Grant@netzero.com,Burke-Harrison@gmail.com,,Clio_O_Faulkner@cox.net,23382,1,
01/15/2010 19:25:09,COF0120,PC-2559,Head-Jason@yahoo.com;Bryar.J.Weber@optonline.net,,,Clio_O_Faulkner@cox.net,21813,2,
01/15/2010 19:35:24,COF0120,PC-2559,Burke-Harrison@gmail.com;Tallulah.L.Kirby@aol.com;Brianna.R.Mcintyre@cox.net,,,Clio_O_Faulkner@cox.net,46617,3,
01/18/2010 18:25:36,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,Kermit.Coby.Oliver@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,17337,2,
01/18/2010 18:27:43,COF0120,PC-2559,WAV11@msn.com,,,Clio_O_Faulkner@cox.net,32951,0,
01/18/2010 18:28:14,COF0120,PC-2559,Ferrell.Lucas@sbcglobal.net,,,Clio_O_Faulkner@cox.net,38078,1,
01/18/2010 18:29:37,COF0120,PC-2559,Brianna.R.Mcintyre@cox.net;Doyle.Grant@netzero.com,,,Clio_O_Faulkner@cox.net,28415,6,
01/18/2010 18:29:52,COF0120,PC-2559,Elizabeth_P_Castillo@juno.com,,,Clio_O_Faulkner@cox.net,20225,0,
01/18/2010 18:32:31,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,Hu.Akeem.Vincent@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,43232,1,
01/18/2010 18:34:43,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,Brianna.Rebecca.Mcintyre@dtaa.com;Lucas.Ahmed.Ferrell@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,42111,0,
01/18/2010 18:37:29,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Nicole.D.Thornton@raytheon.com,JKH6461@raytheon.com,,Clio.Ocean.Faulkner@dtaa.com,29341,1,
01/18/2010 18:39:06,COF0120,PC-2559,Bryar.J.Weber@optonline.net,,,Clio_O_Faulkner@cox.net,21674,0,
01/18/2010 18:39:23,COF0120,PC-2559,Kermit_Oliver@hotmail.com,,,Clio_O_Faulkner@cox.net,35252,0,
01/19/2010 11:59:19,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Kermit.Coby.Oliver@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,48305,3,
01/19/2010 12:49:55,COF0120,PC-2559,Ferrell.Lucas@sbcglobal.net;Elizabeth_P_Castillo@juno.com,Bryar.J.Weber@optonline.net,,Clio_O_Faulkner@cox.net,28109,1,
01/19/2010 15:07:23,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;Grant.Tyrone.Doyle@dtaa.com;Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,38525,4,
01/19/2010 15:11:17,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com;Harrison.Oscar.Burke@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,21687,1,
01/19/2010 15:19:20,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com;Harrison.Oscar.Burke@dtaa.com,Nicole.D.Thornton@raytheon.com,,Clio.Ocean.Faulkner@dtaa.com,24173,1,
01/19/2010 15:39:58,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,17758,0,
01/19/2010 15:40:49,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com,HDG58@lockheedmartin.com,,Clio.Ocean.Faulkner@dtaa.com,24570,0,
01/19/2010 15:41:15,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com;Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,24224,0,
01/19/2010 19:53:38,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,17896,0,
01/19/2010 20:07:04,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,30929,0,
01/20/2010 19:03:53,COF0120,PC-2559,Elizabeth_P_Castillo@juno.com,,,Clio_O_Faulkner@cox.net,19575,1,
01/20/2010 19:05:43,COF0120,PC-2559,Burke-Harrison@gmail.com,,,Clio_O_Faulkner@cox.net,21606,0,
01/20/2010 20:22:49,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,43094,0,
01/20/2010 20:23:33,COF0120,PC-2559,Kermit.Coby.Oliver@dtaa.com;Harrison.Oscar.Burke@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,26707,0,
01/20/2010 20:40:30,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,Lucas.Ahmed.Ferrell@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,54469,0,
01/20/2010 20:43:38,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com;WAV7274@harris.com,Grant.Tyrone.Doyle@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,38903,0,
01/20/2010 20:50:48,COF0120,PC-2559,Grant.Tyrone.Doyle@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com;Tallulah.Liberty.Kirby@dtaa.com,Bryar_Weber@hp.com,,Clio.Ocean.Faulkner@dtaa.com,21239,8,
01/20/2010 21:02:46,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Harrison.Oscar.Burke@dtaa.com;Martina.Cassandra.Fields@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,21455,2,
01/20/2010 21:03:15,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,20944,0,
01/20/2010 21:05:08,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com;Hu.Akeem.Vincent@dtaa.com,Tallulah.Liberty.Kirby@dtaa.com;Elizabeth_P_Castillo@boeing.com,,Clio.Ocean.Faulkner@dtaa.com,22000,2,
01/21/2010 17:24:20,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,34376,0,
01/21/2010 17:30:46,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,32604,2,
01/21/2010 17:32:14,COF0120,PC-2559,Hu.Akeem.Vincent@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,20070,0,
01/21/2010 17:37:10,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,38532,0,
01/21/2010 17:37:33,COF0120,PC-2559,Harrison.Oscar.Burke@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,16907,0,
01/21/2010 17:42:44,COF0120,PC-2559,GBF2@hp.com,,,Clio.Ocean.Faulkner@dtaa.com,18427,0,
01/21/2010 17:45:56,COF0120,PC-2559,Molly.Sacha.Zimmerman@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,42647,0,
01/21/2010 17:49:16,COF0120,PC-2559,Rachel.Hermione.Le@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,27467,0,
01/21/2010 17:50:06,COF0120,PC-2559,Lucas.Ahmed.Ferrell@dtaa.com;Rachel.Hermione.Le@dtaa.com;MIE49@hp.com,Tallulah.Liberty.Kirby@dtaa.com;Brianna.Rebecca.Mcintyre@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,31507,0,
01/21/2010 19:23:17,COF0120,PC-2559,Tallulah.Liberty.Kirby@dtaa.com,,,Clio.Ocean.Faulkner@dtaa.com,35561,0,
01/22/2010 12:55:40,COF0120,PC-2559,Brianna.Rebecca.Mcintyre@dtaa.com;Rachel.Hermione.Le@dtaa.com,Lucas.Ahmed.Ferrell@dtaa.com,,Clio.Ocean.Faulkner@dtaa.com,10081,1,
01/22/2010 14:23:47,COF0120,PC-2559,Burke-Harrison@gmail.com,Rachel_H_Le@msn.com,,Clio_O_Faulkner@cox.net,44687,0,
