01/04/2010 10:13:19,CIM0926,PC-3201,Teagan_R_Kennedy@comcast.net;Fay.I.Rodriquez@netzero.com,Kirby.B.Pollard@juno.com,,CIM92@msn.com,18245,0,
01/05/2010 12:38:28,CIM0926,PC-3201,Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,26147,0,
01/05/2010 12:38:42,CIM0926,PC-3201,Tana.Sonya.Moody@dtaa.com;Amena.Karyn.Christian@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,42713,0,
01/05/2010 12:38:46,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,27162,0,
01/05/2010 12:38:46,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com,Medge.Liberty.Petersen@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,23653,0,
01/05/2010 12:38:47,CIM0926,PC-3201,Cameran.Madonna.Shepard@dtaa.com;Penelope.Montana.Colon@dtaa.com;Chandler.Raymond.Kirk@dtaa.com,Tana.Sonya.Moody@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,19066,1,
01/05/2010 12:38:51,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,22810,0,
01/05/2010 12:39:30,CIM0926,PC-3201,Camilla.Camille.Leach@dtaa.com;Xander.Walter.Doyle@dtaa.com;Nigel.Harrison.Estrada@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,47194,0,
01/06/2010 10:15:05,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,20500,0,
01/06/2010 11:02:45,CIM0926,PC-3201,Illana.Yvette.Bradshaw@dtaa.com;Fay.Ingrid.Rodriquez@dtaa.com;Chandler.Raymond.Kirk@dtaa.com;Aquila.Stewart.Dejesus@dtaa.com,Tana.Sonya.Moody@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,30598,0,
01/06/2010 11:04:23,CIM0926,PC-3201,Teagan_R_Kennedy@comcast.net;Kirk-Chandler@charter.net;Tashya.C.Scott@msn.com,,,CIM92@msn.com,32340,0,
01/06/2010 11:04:36,CIM0926,PC-3201,Fay.I.Rodriquez@netzero.com,,,CIM92@msn.com,41867,1,
01/06/2010 11:06:33,CIM0926,PC-3201,Tana_Moody@msn.com,,,CIM92@msn.com,26610,0,
01/06/2010 11:11:01,CIM0926,PC-3201,Amena.K.Christian@comcast.net,,,CIM92@msn.com,33364,0,
01/06/2010 11:11:06,CIM0926,PC-3201,Fay.I.Rodriquez@netzero.com;Benson-Keegan@juno.com;Tashya.C.Scott@msn.com,Tana_Moody@msn.com,,CIM92@msn.com,40308,1,
01/06/2010 11:14:29,CIM0926,PC-3201,Amena.K.Christian@comcast.net,,,CIM92@msn.com,17949,0,
01/06/2010 11:18:38,CIM0926,PC-3201,Lillith-Matthews@sbcglobal.net,,,CIM92@msn.com,33192,0,
01/07/2010 11:51:14,CIM0926,PC-3201,Serina.Amena.Chavez@dtaa.com;Tana.Sonya.Moody@dtaa.com;Lillith.Adena.Matthews@dtaa.com,Illana.Yvette.Bradshaw@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,31318,0,
01/07/2010 12:21:59,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,41298,0,
01/07/2010 12:23:24,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com;Teagan.Raven.Kennedy@dtaa.com,Nigel.Harrison.Estrada@dtaa.com;Jade.Maris.Coleman@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,27974,0,
01/07/2010 12:32:57,CIM0926,PC-3201,Tashya.C.Scott@hp.com,,,Caldwell.Ian.Maxwell@dtaa.com,27991,0,
01/07/2010 12:34:56,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,16463,0,
01/07/2010 14:51:03,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com,Tana.Sonya.Moody@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,16547,0,
01/07/2010 15:17:43,CIM0926,PC-3201,Kirk.Palmer.Rosales@dtaa.com;Nigel.Harrison.Estrada@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,32029,0,
01/07/2010 15:18:51,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,15950,0,
01/07/2010 19:10:38,CIM0926,PC-3201,Fay.Ingrid.Rodriquez@dtaa.com;Jonas.Connor.Riddle@dtaa.com;Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,19292,1,
01/08/2010 15:08:46,CIM0926,PC-3201,Jade.M.Coleman@charter.net,,,CIM92@msn.com,19238,0,
01/08/2010 15:13:24,CIM0926,PC-3201,Shea_J_Franks@earthlink.net,,,CIM92@msn.com,31818,0,
01/08/2010 15:15:57,CIM0926,PC-3201,Jonas.C.Riddle@verizon.net,,,CIM92@msn.com,26325,8,
01/08/2010 15:16:58,CIM0926,PC-3201,Kirk-Chandler@charter.net;Benson-Keegan@juno.com,,,CIM92@msn.com,39864,0,
01/08/2010 15:19:23,CIM0926,PC-3201,Jonas.C.Riddle@verizon.net,,,CIM92@msn.com,23381,0,
01/08/2010 15:22:24,CIM0926,PC-3201,Webb-Robert@msn.com,,,CIM92@msn.com,32339,0,
01/08/2010 15:33:20,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com;Beverly.Melissa.Garner@dtaa.com,Keegan.Marvin.Benson@dtaa.com;Nigel.Harrison.Estrada@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,30750,0,
01/08/2010 15:36:23,CIM0926,PC-3201,Tashya.C.Scott@msn.com,,,CIM92@msn.com,25606,0,
01/08/2010 15:50:33,CIM0926,PC-3201,Kirk-Chandler@charter.net,,,CIM92@msn.com,19346,0,
01/11/2010 10:47:05,CIM0926,PC-3201,Teagan_R_Kennedy@comcast.net;Xander-Doyle@juno.com;Tashya.C.Scott@msn.com,,,CIM92@msn.com,23411,0,
01/11/2010 18:35:58,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com;Hashim.Damon.Hebert@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,36110,0,
01/11/2010 18:44:16,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com;Nigel.Harrison.Estrada@dtaa.com,Aladdin.Abraham.Foley@dtaa.com;Lillith.Adena.Matthews@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,33709,0,
01/11/2010 18:51:22,CIM0926,PC-3201,Lillith-Matthews@sbcglobal.net;Tana_Moody@msn.com,SOB9415@bellsouth.net,,CIM92@msn.com,44719,0,
01/11/2010 18:51:31,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com;Illana.Yvette.Bradshaw@dtaa.com,Arthur.John.Floyd@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,19432,0,
01/11/2010 18:54:18,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com,Teagan.Raven.Kennedy@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,20971,0,
01/11/2010 18:55:35,CIM0926,PC-3201,Beverly.Melissa.Garner@dtaa.com,Tana.Sonya.Moody@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,19363,0,
01/11/2010 18:56:46,CIM0926,PC-3201,Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,13932,0,
01/12/2010 12:57:34,CIM0926,PC-3201,Lillith-Matthews@sbcglobal.net;Illana.Y.Bradshaw@earthlink.net,,,CIM92@msn.com,29857,0,
01/12/2010 17:53:08,CIM0926,PC-3201,Lillith-Matthews@sbcglobal.net;Illana.Y.Bradshaw@earthlink.net,Tana_Moody@msn.com;Alden_Day@cox.net;Xander-Doyle@juno.com,,CIM92@msn.com,31512,2,
01/12/2010 18:29:51,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,36011,0,
01/12/2010 18:34:09,CIM0926,PC-3201,Jonas.C.Riddle@verizon.net,,,CIM92@msn.com,26574,0,
01/12/2010 19:03:28,CIM0926,PC-3201,BMG8237@yahoo.com;Amena.K.Christian@comcast.net;Kirk-Chandler@charter.net,Hebert-Hashim@bellsouth.net;Xander-Doyle@juno.com,,CIM92@msn.com,34325,0,
01/12/2010 19:04:39,CIM0926,PC-3201,Nigel.H.Estrada@bellsouth.net;Xander-Doyle@juno.com,Jade.M.Coleman@charter.net,,CIM92@msn.com,21295,0,
01/12/2010 19:06:10,CIM0926,PC-3201,Benson-Keegan@juno.com;Teagan_R_Kennedy@comcast.net,,,CIM92@msn.com,29626,0,
01/12/2010 19:07:38,CIM0926,PC-3201,Benson-Keegan@juno.com;Lillith-Matthews@sbcglobal.net;Webb-Robert@msn.com,Tashya.C.Scott@msn.com,,CIM92@msn.com,22450,0,
01/12/2010 19:28:59,CIM0926,PC-3201,Hashim.Damon.Hebert@dtaa.com;Casey.Edward.Joyce@dtaa.com;Tashya.C.Scott@hp.com,Robert.Ali.Webb@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,34353,0,
01/13/2010 10:50:03,CIM0926,PC-3201,Hebert-Hashim@bellsouth.net,,,CIM92@msn.com,28544,0,
01/13/2010 10:51:16,CIM0926,PC-3201,Jonas.C.Riddle@verizon.net;Nigel.H.Estrada@bellsouth.net,,,CIM92@msn.com,25208,0,
01/13/2010 10:55:25,CIM0926,PC-3201,Tana_Moody@msn.com;Kirk-Chandler@charter.net,Cora_Mclean@netzero.com,,CIM92@msn.com,31833,0,
01/13/2010 11:38:31,CIM0926,PC-3201,Hashim.Damon.Hebert@dtaa.com;Amena.Karyn.Christian@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,33174,0,
01/13/2010 11:41:04,CIM0926,PC-3201,BMG8237@yahoo.com,,,CIM92@msn.com,26746,0,
01/13/2010 11:42:01,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com;Iris_Greer@lockheedmartin.com,Xander.Walter.Doyle@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,15502,0,
01/13/2010 11:45:53,CIM0926,PC-3201,Fay.I.Rodriquez@netzero.com;Kirk-Chandler@charter.net;Hebert-Hashim@bellsouth.net,Xander-Doyle@juno.com,,CIM92@msn.com,38091,0,
01/13/2010 16:53:49,CIM0926,PC-3201,Illana.Y.Bradshaw@earthlink.net;Tashya.C.Scott@msn.com,,,CIM92@msn.com,24454,0,
01/13/2010 19:03:32,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com,Amena.Karyn.Christian@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,42138,0,
01/14/2010 18:06:55,CIM0926,PC-3201,Vance.Ira.Alston@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,31248,0,
01/14/2010 18:08:07,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,31531,0,
01/14/2010 18:13:05,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com;Tashya.C.Scott@hp.com,Iris_Greer@lockheedmartin.com,,Caldwell.Ian.Maxwell@dtaa.com,45101,0,
01/14/2010 18:18:12,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com,Lillith.Adena.Matthews@dtaa.com;Tana.Sonya.Moody@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,22127,1,
01/14/2010 18:30:00,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com;Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,30160,0,
01/14/2010 18:36:39,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com;Tashya.C.Scott@hp.com,Jonas.Connor.Riddle@dtaa.com;Robert.Ali.Webb@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,44430,0,
01/14/2010 18:41:47,CIM0926,PC-3201,Keegan.Marvin.Benson@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,41938,0,
01/14/2010 18:47:32,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,30721,0,
01/14/2010 18:49:15,CIM0926,PC-3201,Tana.Sonya.Moody@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,24623,0,
01/15/2010 09:26:03,CIM0926,PC-3201,Elaine_Hughes@aol.com,,,CIM92@msn.com,18339,1,
01/15/2010 09:43:18,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com,Amena.Karyn.Christian@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,24458,0,
01/15/2010 09:45:22,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,37598,0,
01/15/2010 09:48:50,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com;Fay.Ingrid.Rodriquez@dtaa.com;Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,28344,0,
01/15/2010 10:00:35,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,32229,0,
01/15/2010 10:02:22,CIM0926,PC-3201,Tashya.C.Scott@hp.com,,,Caldwell.Ian.Maxwell@dtaa.com,33865,0,
01/15/2010 10:10:14,CIM0926,PC-3201,Fay.Ingrid.Rodriquez@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,30902,0,
01/15/2010 13:15:29,CIM0926,PC-3201,Nigel.H.Estrada@bellsouth.net,,,CIM92@msn.com,42761,0,
01/15/2010 16:55:31,CIM0926,PC-3201,Nicholson-Armand@yahoo.com;Lillith-Matthews@sbcglobal.net,Fay.I.Rodriquez@netzero.com,,CIM92@msn.com,35637,1,
01/18/2010 14:08:58,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com,Hashim.Damon.Hebert@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,14720,0,
01/18/2010 14:33:06,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,18376,3,
01/18/2010 14:36:18,CIM0926,PC-3201,Gregory.Curran.Sutton@dtaa.com;Chandler.Raymond.Kirk@dtaa.com,Hashim.Damon.Hebert@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,29326,0,
01/18/2010 14:58:07,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com,Tashya.C.Scott@hp.com,,Caldwell.Ian.Maxwell@dtaa.com,29004,0,
01/18/2010 16:46:47,CIM0926,PC-3201,Jade.Maris.Coleman@dtaa.com,Beverly.Melissa.Garner@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,31132,0,
01/18/2010 17:41:20,CIM0926,PC-3201,Yasir.Dexter.Nelson@dtaa.com;Stephanie.Eliana.Rasmussen@dtaa.com,Amena.Karyn.Christian@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,46072,3,
01/18/2010 18:04:27,CIM0926,PC-3201,Beverly.Melissa.Garner@dtaa.com,Jonas.Connor.Riddle@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,36472,0,
01/18/2010 18:06:12,CIM0926,PC-3201,Hadley_Dillon@juno.com,Tashya.C.Scott@msn.com,,CIM92@msn.com,36294,0,
01/18/2010 18:15:41,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,35238,0,
01/19/2010 08:56:18,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,29491,0,
01/19/2010 09:02:47,CIM0926,PC-3201,Zia.Shelley.Blankenship@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,29846,0,
01/19/2010 09:08:20,CIM0926,PC-3201,Beverly.Melissa.Garner@dtaa.com;Tashya.C.Scott@hp.com,,,Caldwell.Ian.Maxwell@dtaa.com,28178,0,
01/19/2010 09:21:07,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,28934,0,
01/19/2010 11:38:16,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com;Teagan.Raven.Kennedy@dtaa.com,Fay.Ingrid.Rodriquez@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,36496,0,
01/19/2010 11:39:04,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com;Teagan.Raven.Kennedy@dtaa.com,Hashim.Damon.Hebert@dtaa.com;Keegan.Marvin.Benson@dtaa.com;Chandler.Raymond.Kirk@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,21901,0,
01/19/2010 12:24:56,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com;Lillith.Adena.Matthews@dtaa.com,Keegan.Marvin.Benson@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,26632,0,
01/19/2010 12:52:05,CIM0926,PC-3201,Hashim.Damon.Hebert@dtaa.com;Ivy.Charissa.Solis@dtaa.com;Nina.Camille.Hodges@dtaa.com;Xander.Walter.Doyle@dtaa.com,Baker.K.Strong@hp.com,,Caldwell.Ian.Maxwell@dtaa.com,23179,0,
01/19/2010 18:05:22,CIM0926,PC-3201,Robert.Ali.Webb@dtaa.com;Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,23700,0,
01/20/2010 09:30:19,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com,Tashya.C.Scott@hp.com,,Caldwell.Ian.Maxwell@dtaa.com,38189,0,
01/20/2010 09:31:01,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com;Keegan.Marvin.Benson@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,41181,0,
01/20/2010 09:31:26,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com;Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,32403,0,
01/20/2010 09:31:54,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com;Dean.Lester.Figueroa@dtaa.com;Lillith.Adena.Matthews@dtaa.com;Hashim.Damon.Hebert@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,35344,1,
01/20/2010 14:31:43,CIM0926,PC-3201,Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,16386,0,
01/20/2010 14:57:56,CIM0926,PC-3201,Hashim.Damon.Hebert@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,23318,0,
01/20/2010 18:41:15,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,28988,0,
01/20/2010 18:42:50,CIM0926,PC-3201,Illana.Y.Bradshaw@earthlink.net;Tashya.C.Scott@msn.com,,,CIM92@msn.com,18457,0,
01/20/2010 18:44:50,CIM0926,PC-3201,Aurora.Tatiana.Payne@dtaa.com;Chandler.Raymond.Kirk@dtaa.com,Frost-Thomas@northropgrumman.com,,Caldwell.Ian.Maxwell@dtaa.com,24699,2,
01/21/2010 08:32:12,CIM0926,PC-3201,Lillith.Adena.Matthews@dtaa.com;Ruth.Yael.Burris@dtaa.com,Robert.Ali.Webb@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,26494,0,
01/21/2010 08:33:11,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com;Rashad.Aristotle.Guerrero@dtaa.com;Tashya.C.Scott@hp.com,,,Caldwell.Ian.Maxwell@dtaa.com,26415,0,
01/21/2010 08:36:44,CIM0926,PC-3201,Beverly.Melissa.Garner@dtaa.com;Hashim.Damon.Hebert@dtaa.com;Jade.Maris.Coleman@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,20573,0,
01/21/2010 08:39:54,CIM0926,PC-3201,Navarro-Asher@gmail.com,,,CIM92@msn.com,27932,0,
01/21/2010 08:41:51,CIM0926,PC-3201,Fay.Ingrid.Rodriquez@dtaa.com;Hashim.Damon.Hebert@dtaa.com,Iris_Greer@lockheedmartin.com,,Caldwell.Ian.Maxwell@dtaa.com,31570,0,
01/21/2010 08:44:23,CIM0926,PC-3201,Teagan.Raven.Kennedy@dtaa.com;Robert.Ali.Webb@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,35324,0,
01/21/2010 08:47:32,CIM0926,PC-3201,Amena.Karyn.Christian@dtaa.com;Jonas.Connor.Riddle@dtaa.com;Lillith.Adena.Matthews@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,26235,0,
01/21/2010 08:52:02,CIM0926,PC-3201,Beverly.Melissa.Garner@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,30262,0,
01/21/2010 15:41:13,CIM0926,PC-3201,Benson-Keegan@juno.com,,,CIM92@msn.com,48520,0,
01/22/2010 09:16:34,CIM0926,PC-3201,Hebert-Hashim@bellsouth.net,,,CIM92@msn.com,43188,0,
01/22/2010 09:49:27,CIM0926,PC-3201,Tana_Moody@msn.com;Hebert-Hashim@bellsouth.net;Tashya.C.Scott@msn.com,Amena.K.Christian@comcast.net;Xander-Doyle@juno.com,,CIM92@msn.com,40966,0,
01/22/2010 09:49:29,CIM0926,PC-3201,Jade.M.Coleman@charter.net,,,CIM92@msn.com,24921,0,
01/22/2010 10:10:59,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com;Chandler.Raymond.Kirk@dtaa.com;Lillith.Adena.Matthews@dtaa.com;Tashya.C.Scott@hp.com,Illana.Yvette.Bradshaw@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,20435,0,
01/22/2010 10:18:19,CIM0926,PC-3201,Jade.M.Coleman@charter.net,,,CIM92@msn.com,30640,0,
01/22/2010 10:28:19,CIM0926,PC-3201,Fay.Ingrid.Rodriquez@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,20017,0,
01/22/2010 11:39:56,CIM0926,PC-3201,Lillith-Matthews@sbcglobal.net,,,CIM92@msn.com,30717,0,
01/22/2010 12:13:29,CIM0926,PC-3201,Jonas.Connor.Riddle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,34381,0,
01/22/2010 17:36:19,CIM0926,PC-3201,Jade.Maris.Coleman@dtaa.com;Nigel.Harrison.Estrada@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,37978,0,
01/25/2010 11:36:44,CIM0926,PC-3201,Jonas.C.Riddle@verizon.net,,,CIM92@msn.com,38280,0,
01/25/2010 13:51:44,CIM0926,PC-3201,Kane.Quinlan.Stevenson@dtaa.com;Nigel.Harrison.Estrada@dtaa.com;Beverly.Melissa.Garner@dtaa.com,Fay.Ingrid.Rodriquez@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,45043,3,
01/25/2010 14:06:51,CIM0926,PC-3201,Illana.Yvette.Bradshaw@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,28257,0,
01/25/2010 14:07:27,CIM0926,PC-3201,Illana.Yvette.Bradshaw@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,25781,0,
01/25/2010 14:39:52,CIM0926,PC-3201,Nigel.Harrison.Estrada@dtaa.com;Xander.Walter.Doyle@dtaa.com;Robert.Ali.Webb@dtaa.com;Kendall.Ciaran.Frank@dtaa.com,Illana.Yvette.Bradshaw@dtaa.com,,Caldwell.Ian.Maxwell@dtaa.com,16466,0,
01/25/2010 16:59:16,CIM0926,PC-3201,Hashim.Damon.Hebert@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,19681,0,
01/25/2010 18:11:10,CIM0926,PC-3201,Hebert-Hashim@bellsouth.net;Jade.M.Coleman@charter.net;Fay.I.Rodriquez@netzero.com,Illana.Y.Bradshaw@earthlink.net,,CIM92@msn.com,26177,3,
01/26/2010 15:11:53,CIM0926,PC-3201,Illana.Y.Bradshaw@earthlink.net;Nigel.H.Estrada@bellsouth.net;Webb-Robert@msn.com;Benson-Keegan@juno.com,Lillith-Matthews@sbcglobal.net,,CIM92@msn.com,25097,0,
01/26/2010 15:12:20,CIM0926,PC-3201,Leila_Calhoun@sbcglobal.net,,,CIM92@msn.com,39983,0,
01/26/2010 15:13:09,CIM0926,PC-3201,Kirk-Chandler@charter.net,,,CIM92@msn.com,22033,0,
01/26/2010 15:13:15,CIM0926,PC-3201,Iris_R_Greer@earthlink.net,,,CIM92@msn.com,28641,1,
01/26/2010 15:21:18,CIM0926,PC-3201,Nevada-Ortega@comcast.net;Lillith-Matthews@sbcglobal.net;Illana.Y.Bradshaw@earthlink.net;Teagan_R_Kennedy@comcast.net;Amena.K.Christian@comcast.net,,,CIM92@msn.com,26380,0,
01/26/2010 15:22:43,CIM0926,PC-3201,Illana.Yvette.Bradshaw@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,22575,0,
01/26/2010 15:24:50,CIM0926,PC-3201,Xander.Walter.Doyle@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,13813,0,
01/26/2010 15:25:17,CIM0926,PC-3201,Jade.M.Coleman@charter.net,,,CIM92@msn.com,31906,0,
01/26/2010 15:26:26,CIM0926,PC-3201,Chandler.Raymond.Kirk@dtaa.com,,,Caldwell.Ian.Maxwell@dtaa.com,16994,3,
