01/04/2010 09:04:43,MHA0798,PC-0118,Aladdin.Abraham.Foley@dtaa.com;Ali.Murphy.Hurley@dtaa.com;Ayanna.Sylvia.Blankenship@dtaa.com,Suki.Ori.Grant@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,29559,0,
01/06/2010 09:45:49,MHA0798,PC-0118,Charissa.Nyssa.Mcgee@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,23936,0,
01/06/2010 09:53:44,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com;Ayanna.Sylvia.Blankenship@dtaa.com;Powers-Malik@harris.com,Sonya.Samantha.Hahn@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,27305,0,
01/07/2010 13:29:27,MHA0798,PC-0118,Vang-Yardley@optonline.net,,,Montana_Arnold@gmail.com,53729,0,
01/07/2010 13:30:47,MHA0798,PC-0118,Aladdin_Foley@comcast.net,,,Montana_Arnold@gmail.com,26847,0,
01/07/2010 13:51:08,MHA0798,PC-0118,Dante.Vaughan.Weber@dtaa.com;Nelle.April.Bowen@dtaa.com,Charissa.Nyssa.Mcgee@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,17545,0,
01/07/2010 15:00:23,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net,,,Montana_Arnold@gmail.com,28941,0,
01/07/2010 15:03:23,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,26394,0,
01/07/2010 15:11:43,MHA0798,PC-0118,Blankenship_Ayanna@hotmail.com,,,Montana_Arnold@gmail.com,51995,0,
01/07/2010 15:14:41,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,24060,0,
01/08/2010 11:00:08,MHA0798,PC-0118,Charissa_Mcgee@charter.net,Sonya_Hahn@bellsouth.net,,Montana_Arnold@gmail.com,29054,0,
01/08/2010 11:00:41,MHA0798,PC-0118,Sonya_Hahn@bellsouth.net,,,Montana_Arnold@gmail.com,15001,0,
01/08/2010 11:03:35,MHA0798,PC-0118,Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,22905,0,
01/08/2010 11:08:26,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com;Ali.Murphy.Hurley@dtaa.com,Oren.Curran.Brady@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,24366,0,
01/08/2010 11:09:15,MHA0798,PC-0118,Vang-Yardley@optonline.net;AMH73@gmail.com,,,Montana_Arnold@gmail.com,29614,0,
01/08/2010 11:10:47,MHA0798,PC-0118,AMH73@gmail.com;OCB8@netzero.com;Sonya_Hahn@bellsouth.net;Sharpe-Dale@bellsouth.net;Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,26688,0,
01/08/2010 11:11:06,MHA0798,PC-0118,Charissa_Mcgee@charter.net,Benjamin.T.Norman@cox.net,,Montana_Arnold@gmail.com,26654,0,
01/08/2010 11:45:44,MHA0798,PC-0118,Yardley.Ezra.Vang@dtaa.com;Sonya.Samantha.Hahn@dtaa.com,Tobias.Lucas.Morin@dtaa.com;Sasha.Britanney.Quinn@dtaa.com;Nelle.April.Bowen@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,19142,0,
01/08/2010 11:46:59,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net;Sierra_Barker@juno.com,,,Montana_Arnold@gmail.com,30879,0,
01/11/2010 09:39:34,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,Oren.Curran.Brady@dtaa.com;Jescie_Gill@northropgrumman.com,,Montana.Hannah.Arnold@dtaa.com,33893,0,
01/11/2010 09:49:04,MHA0798,PC-0118,Nelle.April.Bowen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,36695,0,
01/11/2010 10:58:26,MHA0798,PC-0118,Yardley.Ezra.Vang@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,24350,0,
01/11/2010 10:59:52,MHA0798,PC-0118,QJE31@bellsouth.net,,,Montana_Arnold@gmail.com,43246,0,
01/11/2010 11:00:22,MHA0798,PC-0118,Oren.Curran.Brady@dtaa.com;Savannah.Marcia.Yang@dtaa.com;Ayanna.Sylvia.Blankenship@dtaa.com,Ali.Murphy.Hurley@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,33939,0,
01/11/2010 11:04:26,MHA0798,PC-0118,Glenna_Hale@juno.com,,,Montana_Arnold@gmail.com,51555,0,
01/11/2010 11:05:23,MHA0798,PC-0118,Sonya_Hahn@bellsouth.net;Judith_Hayden@comcast.net;Nelle_Bowen@sbcglobal.net,,,Montana_Arnold@gmail.com,32063,0,
01/11/2010 11:07:08,MHA0798,PC-0118,OCB8@netzero.com,,,Montana_Arnold@gmail.com,33531,0,
01/11/2010 11:07:33,MHA0798,PC-0118,SMY4352@gmail.com,,,Montana_Arnold@gmail.com,34072,0,
01/12/2010 13:29:15,MHA0798,PC-0118,Ali.Murphy.Hurley@dtaa.com;Yardley.Ezra.Vang@dtaa.com;Myra_Castro@raytheon.com,Stephanie.Victoria.Lyons@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,35221,0,
01/12/2010 13:37:11,MHA0798,PC-0118,Ali.Murphy.Hurley@dtaa.com;Stephanie.Victoria.Lyons@dtaa.com;Yardley.Ezra.Vang@dtaa.com;Glenna_Hale@northropgrumman.com,Charissa.Nyssa.Mcgee@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,34418,0,
01/12/2010 13:39:38,MHA0798,PC-0118,Stephanie_Lyons@charter.net;Blankenship_Ayanna@hotmail.com,,,Montana_Arnold@gmail.com,29225,0,
01/12/2010 13:57:46,MHA0798,PC-0118,Berger_Oscar@verizon.net,,,Montana_Arnold@gmail.com,18897,0,
01/12/2010 14:02:22,MHA0798,PC-0118,OCB8@netzero.com,Charissa_Mcgee@charter.net,,Montana_Arnold@gmail.com,38662,0,
01/12/2010 14:05:16,MHA0798,PC-0118,Sierra.Margaret.Barker@dtaa.com;Idola.Lana.Jarvis@dtaa.com;Myra_Castro@raytheon.com,Yardley.Ezra.Vang@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,18429,0,
01/12/2010 14:06:30,MHA0798,PC-0118,AMH73@gmail.com;Charity-Daniels@sbcglobal.net,Vang-Yardley@optonline.net,,Montana_Arnold@gmail.com,34428,0,
01/12/2010 14:15:28,MHA0798,PC-0118,Ali.Murphy.Hurley@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,29888,0,
01/13/2010 08:19:31,MHA0798,PC-0118,Patricia.Denise.Wright@dtaa.com;Jescie_Gill@northropgrumman.com,Charity.Uta.Daniels@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,31700,0,
01/13/2010 08:23:59,MHA0798,PC-0118,Charissa.Nyssa.Mcgee@dtaa.com;Charity.Uta.Daniels@dtaa.com;Hilda.Alice.Hahn@dtaa.com;Oren.Curran.Brady@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,19293,0,
01/13/2010 08:25:12,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com;Camille.Julie.Freeman@dtaa.com;Aladdin.Abraham.Foley@dtaa.com,Savannah.Marcia.Yang@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,24299,0,
01/13/2010 08:30:33,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,34615,0,
01/13/2010 08:33:36,MHA0798,PC-0118,Sierra_Barker@juno.com,,,Montana_Arnold@gmail.com,14544,0,
01/13/2010 08:34:05,MHA0798,PC-0118,Stephanie_Lyons@charter.net;Charity-Daniels@sbcglobal.net,Aladdin_Foley@comcast.net,,Montana_Arnold@gmail.com,32210,0,
01/13/2010 10:50:03,MHA0798,PC-0118,Camille.Julie.Freeman@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,21265,0,
01/13/2010 15:01:52,MHA0798,PC-0118,Savannah.Marcia.Yang@dtaa.com,Glenna_Hale@northropgrumman.com,,Montana.Hannah.Arnold@dtaa.com,20797,0,
01/14/2010 08:03:17,MHA0798,PC-0118,OCB8@netzero.com,,,Montana_Arnold@gmail.com,33916,0,
01/14/2010 08:04:30,MHA0798,PC-0118,Stephanie_Lyons@charter.net;Charissa_Mcgee@charter.net,,,Montana_Arnold@gmail.com,25022,0,
01/14/2010 08:05:07,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net;Sonya_Hahn@bellsouth.net,Vang-Yardley@optonline.net,,Montana_Arnold@gmail.com,54662,0,
01/14/2010 08:05:45,MHA0798,PC-0118,Sasha_Quinn@aol.com,,,Montana_Arnold@gmail.com,23212,0,
01/14/2010 13:29:38,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net;HCV47@bellsouth.net;Powers-Malik@gmail.com,,,Montana_Arnold@gmail.com,27306,0,
01/14/2010 13:30:39,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,25852,0,
01/14/2010 13:31:13,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com;Stephanie.Victoria.Lyons@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,33778,0,
01/14/2010 13:31:14,MHA0798,PC-0118,Charissa.Nyssa.Mcgee@dtaa.com;Ali.Murphy.Hurley@dtaa.com;Charity.Uta.Daniels@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,41266,0,
01/14/2010 13:58:48,MHA0798,PC-0118,Camille.Julie.Freeman@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,25031,0,
01/15/2010 08:20:28,MHA0798,PC-0118,Oren.Curran.Brady@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,61001,0,
01/15/2010 08:24:17,MHA0798,PC-0118,Camille.Julie.Freeman@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,25278,0,
01/15/2010 08:25:24,MHA0798,PC-0118,Nelle.April.Bowen@dtaa.com;Charissa.Nyssa.Mcgee@dtaa.com,Tobias.Lucas.Morin@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,30558,0,
01/15/2010 08:25:44,MHA0798,PC-0118,Ali.Murphy.Hurley@dtaa.com;Charissa.Nyssa.Mcgee@dtaa.com;Camille.Julie.Freeman@dtaa.com;Sonya.Samantha.Hahn@dtaa.com,Tobias.Lucas.Morin@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,62715,0,
01/15/2010 08:26:33,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,Sonya.Samantha.Hahn@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,29982,0,
01/15/2010 08:27:02,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,27528,0,
01/15/2010 08:30:38,MHA0798,PC-0118,Nelle.April.Bowen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,39334,0,
01/15/2010 08:30:56,MHA0798,PC-0118,Sierra.Margaret.Barker@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,28031,0,
01/15/2010 08:32:31,MHA0798,PC-0118,Charity.Uta.Daniels@dtaa.com,Myra_Castro@raytheon.com,,Montana.Hannah.Arnold@dtaa.com,45766,0,
01/18/2010 08:43:01,MHA0798,PC-0118,Sierra.Margaret.Barker@dtaa.com;Stephanie.Victoria.Lyons@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,16990,0,
01/18/2010 08:43:41,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,20044,0,
01/18/2010 08:46:24,MHA0798,PC-0118,Charde.Cynthia.Rasmussen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,21867,0,
01/18/2010 08:47:36,MHA0798,PC-0118,Thomas-Leo@lockheedmartin.com,,,Montana.Hannah.Arnold@dtaa.com,30318,0,
01/18/2010 08:48:02,MHA0798,PC-0118,Minerva.Emerald.Solomon@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,30503,0,
01/18/2010 12:44:04,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,32926,0,
01/18/2010 12:44:09,MHA0798,PC-0118,Oren.Curran.Brady@dtaa.com,Savannah.Marcia.Yang@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,50105,0,
01/18/2010 12:44:10,MHA0798,PC-0118,Aladdin.Abraham.Foley@dtaa.com;Yardley.Ezra.Vang@dtaa.com;Ayanna.Sylvia.Blankenship@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,23606,0,
01/18/2010 17:22:10,MHA0798,PC-0118,Charity.Uta.Daniels@dtaa.com,Ayanna.Sylvia.Blankenship@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,20039,0,
01/19/2010 08:08:14,MHA0798,PC-0118,LOM415@juno.com,SMY4352@gmail.com,,Montana_Arnold@gmail.com,32399,0,
01/19/2010 16:20:00,MHA0798,PC-0118,Oren.Curran.Brady@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,27224,0,
01/19/2010 16:20:22,MHA0798,PC-0118,OCB8@netzero.com;Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,33575,0,
01/19/2010 16:20:31,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com;Jescie_Gill@northropgrumman.com,,,Montana.Hannah.Arnold@dtaa.com,27396,0,
01/19/2010 16:21:30,MHA0798,PC-0118,Nelle.April.Bowen@dtaa.com,Tobias.Lucas.Morin@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,42086,0,
01/19/2010 16:22:04,MHA0798,PC-0118,Charissa_Mcgee@charter.net,,,Montana_Arnold@gmail.com,38678,0,
01/19/2010 16:22:49,MHA0798,PC-0118,OCB8@netzero.com,,,Montana_Arnold@gmail.com,22712,0,
01/19/2010 16:23:14,MHA0798,PC-0118,Yvette_J_Vang@comcast.net,SMY4352@gmail.com;Myra.S.Castro@earthlink.net,,Montana_Arnold@gmail.com,33938,0,
01/19/2010 16:24:18,MHA0798,PC-0118,Stephanie_Lyons@charter.net,,,Montana_Arnold@gmail.com,35845,0,
01/20/2010 11:43:26,MHA0798,PC-0118,Aladdin.Abraham.Foley@dtaa.com;Savannah.Marcia.Yang@dtaa.com;Nelle.April.Bowen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,18987,0,
01/20/2010 12:03:11,MHA0798,PC-0118,AMH73@gmail.com;Sasha_Quinn@aol.com;Powers-Malik@gmail.com,,,Montana_Arnold@gmail.com,15978,0,
01/20/2010 12:05:02,MHA0798,PC-0118,Stephanie_Lyons@charter.net,,,Montana_Arnold@gmail.com,33480,0,
01/20/2010 12:09:52,MHA0798,PC-0118,SMY4352@gmail.com;Benjamin_Isabelle@yahoo.com,,,Montana_Arnold@gmail.com,20096,0,
01/20/2010 12:19:21,MHA0798,PC-0118,Winter_V_Burks@comcast.net;Sasha_Quinn@aol.com;Gill_Jescie@msn.com,,,Montana_Arnold@gmail.com,28544,0,
01/20/2010 14:30:03,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net;CJF6@verizon.net,,,Montana_Arnold@gmail.com,30747,0,
01/20/2010 16:11:32,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com;Savannah.Marcia.Yang@dtaa.com,Glenna_Hale@northropgrumman.com,,Montana.Hannah.Arnold@dtaa.com,34197,0,
01/20/2010 16:12:32,MHA0798,PC-0118,Rashad.A.Hatfield@sbcglobal.net,Gill_Jescie@msn.com,,Montana_Arnold@gmail.com,47590,0,
01/20/2010 16:13:48,MHA0798,PC-0118,Blankenship_Ayanna@hotmail.com,,,Montana_Arnold@gmail.com,16514,0,
01/21/2010 08:51:57,MHA0798,PC-0118,Byron_Livingston@sbcglobal.net,Charissa_Mcgee@charter.net,,Montana_Arnold@gmail.com,21566,0,
01/21/2010 08:55:18,MHA0798,PC-0118,Sonya_Hahn@bellsouth.net,,,Montana_Arnold@gmail.com,28454,0,
01/21/2010 09:02:11,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net;Charissa_Mcgee@charter.net;Powers-Malik@gmail.com,,,Montana_Arnold@gmail.com,26656,0,
01/21/2010 16:36:54,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com,Savannah.Marcia.Yang@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,31254,0,
01/21/2010 17:01:21,MHA0798,PC-0118,Sierra_Barker@juno.com,,,Montana_Arnold@gmail.com,19773,0,
01/21/2010 17:01:33,MHA0798,PC-0118,Savannah.Marcia.Yang@dtaa.com;Ali.Murphy.Hurley@dtaa.com;Glenna_Hale@northropgrumman.com,Jescie_Gill@northropgrumman.com,,Montana.Hannah.Arnold@dtaa.com,33318,0,
01/21/2010 17:02:00,MHA0798,PC-0118,AMH73@gmail.com,,,Montana_Arnold@gmail.com,30541,0,
01/21/2010 17:02:38,MHA0798,PC-0118,Gill_Jescie@msn.com,,,Montana_Arnold@gmail.com,25205,0,
01/21/2010 17:02:38,MHA0798,PC-0118,Myra.S.Castro@earthlink.net,,,Montana_Arnold@gmail.com,28859,0,
01/22/2010 08:18:47,MHA0798,PC-0118,SMY4352@gmail.com,,,Montana_Arnold@gmail.com,21230,0,
01/22/2010 08:19:16,MHA0798,PC-0118,Tobias.Lucas.Morin@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,33238,0,
01/22/2010 08:22:15,MHA0798,PC-0118,Myra.S.Castro@earthlink.net,,,Montana_Arnold@gmail.com,26890,0,
01/22/2010 08:22:33,MHA0798,PC-0118,Charity.Uta.Daniels@dtaa.com,Myra_Castro@raytheon.com,,Montana.Hannah.Arnold@dtaa.com,32627,0,
01/22/2010 08:24:07,MHA0798,PC-0118,Sonya_Hahn@bellsouth.net;Charissa_Mcgee@charter.net,Aladdin_Foley@comcast.net,,Montana_Arnold@gmail.com,46217,0,
01/22/2010 08:24:46,MHA0798,PC-0118,Sierra_Barker@juno.com;Stephanie_Lyons@charter.net;OCB8@netzero.com;Vang-Yardley@optonline.net;Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,22764,0,
01/22/2010 08:32:35,MHA0798,PC-0118,Vang-Yardley@optonline.net;Sierra_Barker@juno.com;Charissa_Mcgee@charter.net;Glenna_Hale@juno.com,,,Montana_Arnold@gmail.com,26059,0,
01/22/2010 08:35:43,MHA0798,PC-0118,Charity-Daniels@sbcglobal.net;Sonya_Hahn@bellsouth.net,,,Montana_Arnold@gmail.com,27309,0,
01/22/2010 08:38:57,MHA0798,PC-0118,Sierra.Margaret.Barker@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,20030,0,
01/25/2010 13:00:04,MHA0798,PC-0118,WKD6365@netzero.com,,,Montana_Arnold@gmail.com,24953,0,
01/25/2010 13:05:46,MHA0798,PC-0118,Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,34582,0,
01/25/2010 13:17:54,MHA0798,PC-0118,Vang-Yardley@optonline.net,,,Montana_Arnold@gmail.com,33308,0,
01/25/2010 13:18:25,MHA0798,PC-0118,CJF6@verizon.net;Gill_Jescie@msn.com,,,Montana_Arnold@gmail.com,31811,0,
01/25/2010 13:19:36,MHA0798,PC-0118,Powers-Malik@gmail.com,,,Montana_Arnold@gmail.com,26892,0,
01/25/2010 13:21:06,MHA0798,PC-0118,Sasha_Quinn@aol.com,,,Montana_Arnold@gmail.com,19295,0,
01/25/2010 13:23:12,MHA0798,PC-0118,Aladdin_Foley@comcast.net,,,Montana_Arnold@gmail.com,41464,0,
01/25/2010 13:24:26,MHA0798,PC-0118,Vang-Yardley@optonline.net,,,Montana_Arnold@gmail.com,37206,0,
01/25/2010 13:25:42,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,18543,0,
01/26/2010 08:51:05,MHA0798,PC-0118,Camille.Julie.Freeman@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,22149,0,
01/26/2010 10:35:54,MHA0798,PC-0118,Nelle_Bowen@sbcglobal.net,,,Montana_Arnold@gmail.com,16116,0,
01/26/2010 10:56:19,MHA0798,PC-0118,Vang-Yardley@optonline.net;Isadora_B_Brewer@cox.net;Nelle_Bowen@sbcglobal.net;Blankenship_Ayanna@hotmail.com,,,Montana_Arnold@gmail.com,17306,0,
01/26/2010 11:14:11,MHA0798,PC-0118,Stephanie.Victoria.Lyons@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,25356,0,
01/26/2010 16:15:21,MHA0798,PC-0118,Morin-Tobias@gmail.com;Vang-Yardley@optonline.net,Blankenship_Ayanna@hotmail.com,,Montana_Arnold@gmail.com,23465,0,
01/26/2010 16:16:34,MHA0798,PC-0118,Sasha.Britanney.Quinn@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,19003,0,
01/26/2010 16:17:25,MHA0798,PC-0118,Vang-Yardley@optonline.net,,,Montana_Arnold@gmail.com,16019,0,
01/26/2010 16:25:38,MHA0798,PC-0118,Charity-Daniels@sbcglobal.net,,,Montana_Arnold@gmail.com,34761,0,
01/27/2010 09:29:23,MHA0798,PC-0118,CJF6@verizon.net;Charissa_Mcgee@charter.net;Sasha_Quinn@aol.com;Caldwell-Declan@yahoo.com,Charity-Daniels@sbcglobal.net,,Montana_Arnold@gmail.com,25866,0,
01/27/2010 09:34:14,MHA0798,PC-0118,Myra_Castro@raytheon.com,,,Montana.Hannah.Arnold@dtaa.com,23749,0,
01/27/2010 09:47:41,MHA0798,PC-0118,Charity.Uta.Daniels@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,60435,0,
01/27/2010 09:59:01,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,27134,0,
01/27/2010 09:59:01,MHA0798,PC-0118,Stephanie.Victoria.Lyons@dtaa.com;Ali.Murphy.Hurley@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,22561,0,
01/27/2010 10:02:29,MHA0798,PC-0118,Ayanna.Sylvia.Blankenship@dtaa.com;Oren.Curran.Brady@dtaa.com,Nelle.April.Bowen@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,20332,0,
01/27/2010 10:07:04,MHA0798,PC-0118,Oren.Curran.Brady@dtaa.com;Aladdin.Abraham.Foley@dtaa.com,Sasha.Britanney.Quinn@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,13653,0,
01/27/2010 10:11:44,MHA0798,PC-0118,Nicholas.Cade.Owen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,21682,0,
01/28/2010 08:23:32,MHA0798,PC-0118,Nelle.April.Bowen@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,21608,0,
01/28/2010 08:25:37,MHA0798,PC-0118,Charissa.Nyssa.Mcgee@dtaa.com,,,Montana.Hannah.Arnold@dtaa.com,17888,0,
01/28/2010 08:30:34,MHA0798,PC-0118,Ali.Murphy.Hurley@dtaa.com;Stephanie.Victoria.Lyons@dtaa.com;Tobias.Lucas.Morin@dtaa.com,Charity.Uta.Daniels@dtaa.com,,Montana.Hannah.Arnold@dtaa.com,35431,0,
