01/04/2010 08:38:01,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Daphne.Ruby.Reilly@dtaa.com;Nicholas.Kato.Pennington@dtaa.com,Chloe.Keiko.Holland@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,19007,0,
01/06/2010 08:02:25,GOK0238,PC-0039,TMA37@msn.com,,,Kelly-Garrett@netzero.com,27356,0,
01/06/2010 08:04:33,GOK0238,PC-0039,Wanda_S_Rogers@earthlink.net,,,Kelly-Garrett@netzero.com,19245,0,
01/06/2010 08:20:52,GOK0238,PC-0039,Amaya_Newton@earthlink.net,,,Kelly-Garrett@netzero.com,29373,0,
01/06/2010 08:28:38,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,25427,0,
01/06/2010 08:56:23,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com;Rhonda.Rhona.Parsons@dtaa.com;Mira.Jamalia.Snow@dtaa.com,Camilla.Camille.Leach@dtaa.com;Nicholas.Kato.Pennington@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,19146,0,
01/06/2010 08:59:38,GOK0238,PC-0039,Camilla.C.Leach@juno.com,,,Kelly-Garrett@netzero.com,34493,0,
01/07/2010 08:30:01,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com;Hedda.Grace.Gordon@dtaa.com;Tobias.Martin.Ashley@dtaa.com,Amaya.Britanni.Newton@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,23477,0,
01/07/2010 08:30:05,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,22993,0,
01/07/2010 08:31:31,GOK0238,PC-0039,Brynn_Kemp@boeing.com,,,Garrett.Omar.Kelly@dtaa.com,46177,0,
01/07/2010 08:32:33,GOK0238,PC-0039,Kareem.Porter.Collins@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,37954,0,
01/07/2010 08:37:56,GOK0238,PC-0039,Amaya.Britanni.Newton@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,33243,0,
01/07/2010 08:39:05,GOK0238,PC-0039,Honorato.John.Sloan@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,43440,0,
01/07/2010 08:39:25,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,18511,0,
01/07/2010 08:49:59,GOK0238,PC-0039,Prescott.Giacomo.Conley@dtaa.com;Brynn_Kemp@boeing.com,LAF7@harris.com,,Garrett.Omar.Kelly@dtaa.com,35808,0,
01/07/2010 09:11:26,GOK0238,PC-0039,Collins-Kareem@hotmail.com,BNG16@juno.com,,Kelly-Garrett@netzero.com,27851,0,
01/08/2010 14:05:50,GOK0238,PC-0039,TMA37@msn.com;BNG16@juno.com;Alston_Vance@sbcglobal.net,Wanda_S_Rogers@earthlink.net,,Kelly-Garrett@netzero.com,21868,0,
01/08/2010 17:34:23,GOK0238,PC-0039,Ria.Neve.Flores@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,43274,0,
01/08/2010 17:34:31,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,20658,0,
01/08/2010 17:35:21,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,32219,0,
01/08/2010 17:38:12,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com;Nicholas.Kato.Pennington@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,29306,0,
01/08/2010 17:42:41,GOK0238,PC-0039,Honorato.John.Sloan@dtaa.com;Ivana.Kaitlin.Parsons@dtaa.com;Daphne.Ruby.Reilly@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,18082,0,
01/08/2010 17:54:11,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,23144,0,
01/08/2010 18:00:54,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,17784,0,
01/08/2010 18:01:14,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com;Vance.Ira.Alston@dtaa.com;Catherine.Savannah.Bullock@dtaa.com,Prescott.Giacomo.Conley@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,22515,0,
01/11/2010 07:57:35,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com;Hector.Vance.Foster@dtaa.com;LAF7@harris.com,,,Garrett.Omar.Kelly@dtaa.com,17783,0,
01/11/2010 08:02:54,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com,LAF7@harris.com,,Garrett.Omar.Kelly@dtaa.com,25529,0,
01/11/2010 08:03:25,GOK0238,PC-0039,Sloan-Honorato@netzero.com;NKP3346@sbcglobal.net,Alston_Vance@sbcglobal.net;Amaya_Newton@earthlink.net,,Kelly-Garrett@netzero.com,28520,0,
01/11/2010 08:16:04,GOK0238,PC-0039,Hector.Vance.Foster@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,24785,0,
01/11/2010 12:16:23,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com;Hector.Vance.Foster@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,37830,0,
01/11/2010 15:25:37,GOK0238,PC-0039,Amaya.Britanni.Newton@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,28236,0,
01/11/2010 15:30:51,GOK0238,PC-0039,Martin.Ivan.Cooper@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,31975,0,
01/11/2010 16:02:56,GOK0238,PC-0039,Prescott.Giacomo.Conley@dtaa.com;Vance.Ira.Alston@dtaa.com,Erich.Harding.Bryant@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,37572,0,
01/11/2010 17:12:57,GOK0238,PC-0039,Bertha.Yetta.Parrish@dtaa.com;Wanda.Samantha.Rogers@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,22419,0,
01/12/2010 11:47:26,GOK0238,PC-0039,Hector.Vance.Foster@dtaa.com;Wanda.Samantha.Rogers@dtaa.com,Tobias.Martin.Ashley@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,41110,0,
01/12/2010 11:50:11,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com;Honorato.John.Sloan@dtaa.com;Daphne.Ruby.Reilly@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,34981,0,
01/12/2010 11:57:22,GOK0238,PC-0039,Brynn_Kemp@boeing.com,,,Garrett.Omar.Kelly@dtaa.com,19996,0,
01/12/2010 12:03:23,GOK0238,PC-0039,Albert.Mohammad.Joseph@dtaa.com;Tobias.Martin.Ashley@dtaa.com,Prescott.Giacomo.Conley@dtaa.com;Hedda.Grace.Gordon@dtaa.com;Brian.Nathaniel.Greer@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,45004,0,
01/12/2010 12:03:44,GOK0238,PC-0039,Brian.Nathaniel.Greer@dtaa.com;Vance.Ira.Alston@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,24928,0,
01/12/2010 12:34:23,GOK0238,PC-0039,Amaya.Britanni.Newton@dtaa.com;Tobias.Martin.Ashley@dtaa.com;Kareem.Porter.Collins@dtaa.com,Nicholas.Kato.Pennington@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,32145,0,
01/12/2010 12:35:45,GOK0238,PC-0039,Wanda.Samantha.Rogers@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,26607,0,
01/12/2010 12:46:47,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com;Ursa.Britanney.Frederick@dtaa.com,Honorato.John.Sloan@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,19761,0,
01/12/2010 13:09:42,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Brynn_Kemp@boeing.com,Tobias.Martin.Ashley@dtaa.com;Nicholas.Kato.Pennington@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,28000,0,
01/13/2010 13:31:12,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Brynn_Kemp@boeing.com,,,Garrett.Omar.Kelly@dtaa.com,33974,0,
01/13/2010 14:53:12,GOK0238,PC-0039,TMA37@msn.com,,,Kelly-Garrett@netzero.com,29173,0,
01/13/2010 15:05:44,GOK0238,PC-0039,TMA37@msn.com,Sloan-Honorato@netzero.com,,Kelly-Garrett@netzero.com,17140,0,
01/13/2010 15:13:44,GOK0238,PC-0039,Daphne.Ruby.Reilly@dtaa.com;Nicholas.Kato.Pennington@dtaa.com;Tobias.Martin.Ashley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,35177,0,
01/13/2010 15:15:54,GOK0238,PC-0039,NKP3346@sbcglobal.net,,,Kelly-Garrett@netzero.com,38125,0,
01/13/2010 15:28:04,GOK0238,PC-0039,Hector.Vance.Foster@dtaa.com,Camilla.Camille.Leach@dtaa.com;Amaya.Britanni.Newton@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,32831,0,
01/13/2010 17:10:42,GOK0238,PC-0039,Wanda_S_Rogers@earthlink.net,,,Kelly-Garrett@netzero.com,19861,0,
01/13/2010 17:21:35,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,28779,0,
01/13/2010 17:22:57,GOK0238,PC-0039,Daryl_Patel@hotmail.com;Sloan-Honorato@netzero.com;Collins-Kareem@hotmail.com,Amaya_Newton@earthlink.net,,Kelly-Garrett@netzero.com,16497,0,
01/14/2010 12:13:32,GOK0238,PC-0039,SBN19@msn.com;Camilla.C.Leach@juno.com;Alston_Vance@sbcglobal.net,,,Kelly-Garrett@netzero.com,37012,0,
01/14/2010 12:20:21,GOK0238,PC-0039,NKP3346@sbcglobal.net,Scott-Lamar@cox.net,,Kelly-Garrett@netzero.com,39396,0,
01/14/2010 12:27:11,GOK0238,PC-0039,Camilla.C.Leach@juno.com,,,Kelly-Garrett@netzero.com,33255,0,
01/14/2010 13:03:34,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,11517,0,
01/14/2010 13:09:18,GOK0238,PC-0039,BNG16@juno.com,,,Kelly-Garrett@netzero.com,32078,0,
01/14/2010 13:13:46,GOK0238,PC-0039,Daphne.Ruby.Reilly@dtaa.com;Nicholas.Kato.Pennington@dtaa.com;Kareem.Porter.Collins@dtaa.com,Wanda.Samantha.Rogers@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,35176,0,
01/14/2010 13:14:40,GOK0238,PC-0039,Hedda_Gordon@optonline.net;Bertha.Y.Parrish@optonline.net,,,Kelly-Garrett@netzero.com,26301,0,
01/14/2010 13:14:46,GOK0238,PC-0039,Sloan-Honorato@netzero.com,,,Kelly-Garrett@netzero.com,30085,0,
01/15/2010 11:45:10,GOK0238,PC-0039,Wanda.Samantha.Rogers@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,37458,0,
01/15/2010 11:46:10,GOK0238,PC-0039,Deanna.Imelda.Blanchard@dtaa.com;Calvin.Edan.Love@dtaa.com,LAF7@harris.com,,Garrett.Omar.Kelly@dtaa.com,41290,0,
01/15/2010 11:50:23,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,37857,0,
01/15/2010 11:55:15,GOK0238,PC-0039,Wanda.Samantha.Rogers@dtaa.com;Daphne.Ruby.Reilly@dtaa.com;Lamar.Francis.Scott@dtaa.com,Hedda.Grace.Gordon@dtaa.com;Flynn-Vinson@raytheon.com,,Garrett.Omar.Kelly@dtaa.com,33010,0,
01/15/2010 11:55:59,GOK0238,PC-0039,Felicia.Xantha.Farley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,38533,0,
01/15/2010 12:01:01,GOK0238,PC-0039,Daphne.Ruby.Reilly@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,43119,0,
01/15/2010 12:02:01,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,Nicholas.Kato.Pennington@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,45908,0,
01/15/2010 12:07:12,GOK0238,PC-0039,Kareem.Porter.Collins@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,17344,0,
01/18/2010 08:56:36,GOK0238,PC-0039,Hector.Vance.Foster@dtaa.com;Camilla.Camille.Leach@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,26362,0,
01/18/2010 09:09:09,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com;Abel.Reese.Boone@dtaa.com,Pandora_L_Valenzuela@raytheon.com,,Garrett.Omar.Kelly@dtaa.com,32560,0,
01/18/2010 09:12:34,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,Kareem.Porter.Collins@dtaa.com;Vance.Ira.Alston@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,17612,0,
01/18/2010 09:12:41,GOK0238,PC-0039,Prescott.Giacomo.Conley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,16859,0,
01/18/2010 09:13:58,GOK0238,PC-0039,Prescott.Giacomo.Conley@dtaa.com;Martina.Cassandra.Fields@dtaa.com,Kareem.Porter.Collins@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,30164,0,
01/18/2010 09:17:30,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com;Mari.Gretchen.Shaw@dtaa.com;Pandora_L_Valenzuela@raytheon.com,,,Garrett.Omar.Kelly@dtaa.com,43251,0,
01/18/2010 09:21:40,GOK0238,PC-0039,Conley-Prescott@optonline.net,,,Kelly-Garrett@netzero.com,17677,0,
01/18/2010 09:26:02,GOK0238,PC-0039,Kareem.Porter.Collins@dtaa.com;Vance.Ira.Alston@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,15230,0,
01/18/2010 09:26:16,GOK0238,PC-0039,Damian.Omar.Le@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,53246,0,
01/19/2010 12:33:47,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com;LAF7@harris.com,,,Garrett.Omar.Kelly@dtaa.com,20048,0,
01/19/2010 12:39:16,GOK0238,PC-0039,Lamar.Nissim.Strickland@dtaa.com,Rashad.Aristotle.Guerrero@dtaa.com;Pandora_L_Valenzuela@raytheon.com,,Garrett.Omar.Kelly@dtaa.com,32141,0,
01/19/2010 12:50:53,GOK0238,PC-0039,Amaya.Britanni.Newton@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,47289,0,
01/19/2010 14:58:24,GOK0238,PC-0039,Bertha.Yetta.Parrish@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,16194,0,
01/19/2010 15:39:50,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,31969,0,
01/19/2010 17:34:30,GOK0238,PC-0039,BNG16@juno.com,,,Kelly-Garrett@netzero.com,26979,0,
01/19/2010 17:42:01,GOK0238,PC-0039,Nicholas.Kato.Pennington@dtaa.com;Honorato.John.Sloan@dtaa.com;Pandora_L_Valenzuela@raytheon.com;LAF7@harris.com,,,Garrett.Omar.Kelly@dtaa.com,27847,0,
01/19/2010 17:50:03,GOK0238,PC-0039,NKP3346@sbcglobal.net;TMA37@msn.com,VCH3@juno.com,,Kelly-Garrett@netzero.com,34881,0,
01/19/2010 17:52:37,GOK0238,PC-0039,LAF3615@aol.com,,,Kelly-Garrett@netzero.com,35496,0,
01/20/2010 11:21:51,GOK0238,PC-0039,BNG16@juno.com;Amaya_Newton@earthlink.net,Jana-Dorsey@hotmail.com;Wanda_S_Rogers@earthlink.net;Camilla.C.Leach@juno.com,,Kelly-Garrett@netzero.com,29552,0,
01/20/2010 11:25:15,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com;Amaya.Britanni.Newton@dtaa.com;Camilla.Camille.Leach@dtaa.com;Bertha.Yetta.Parrish@dtaa.com,Prescott.Giacomo.Conley@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,40690,0,
01/20/2010 11:33:32,GOK0238,PC-0039,Bertha.Yetta.Parrish@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,48761,0,
01/20/2010 11:33:34,GOK0238,PC-0039,Oscar.Nolan.Wooten@dtaa.com;Nicholas.Kato.Pennington@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,23700,0,
01/20/2010 11:49:49,GOK0238,PC-0039,Bertha.Yetta.Parrish@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,16072,0,
01/20/2010 11:57:21,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com;Brynn_Kemp@boeing.com,Tobias.Martin.Ashley@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,23587,0,
01/20/2010 11:59:37,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,29805,0,
01/20/2010 16:54:13,GOK0238,PC-0039,Hector.Abraham.Hayes@dtaa.com;Bruce.Sawyer.Barrera@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,23800,0,
01/21/2010 09:25:44,GOK0238,PC-0039,Hebert-Hashim@bellsouth.net,,,Kelly-Garrett@netzero.com,38173,0,
01/21/2010 09:26:02,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,39979,0,
01/21/2010 09:32:36,GOK0238,PC-0039,Pandora.L.Valenzuela@comcast.net,,,Kelly-Garrett@netzero.com,47324,0,
01/21/2010 09:36:56,GOK0238,PC-0039,Nicholas.Kato.Pennington@dtaa.com;Daphne.Ruby.Reilly@dtaa.com,Brian.Nathaniel.Greer@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,21317,0,
01/21/2010 14:22:08,GOK0238,PC-0039,Camilla.C.Leach@juno.com,,,Kelly-Garrett@netzero.com,24088,0,
01/21/2010 14:26:07,GOK0238,PC-0039,Hedda_Gordon@optonline.net;Foster-Hector@verizon.net;TMA37@msn.com,Pandora.L.Valenzuela@comcast.net,,Kelly-Garrett@netzero.com,27734,0,
01/21/2010 14:40:29,GOK0238,PC-0039,Hedda_Gordon@optonline.net,,,Kelly-Garrett@netzero.com,24461,0,
01/21/2010 14:41:04,GOK0238,PC-0039,Foster-Hector@verizon.net;TMA37@msn.com,Scott-Lamar@cox.net,,Kelly-Garrett@netzero.com,37353,0,
01/21/2010 14:55:47,GOK0238,PC-0039,Wanda_S_Rogers@earthlink.net,Collins-Kareem@hotmail.com,,Kelly-Garrett@netzero.com,39255,0,
01/22/2010 10:16:05,GOK0238,PC-0039,Sloan-Honorato@netzero.com,,,Kelly-Garrett@netzero.com,44842,0,
01/22/2010 10:20:24,GOK0238,PC-0039,Hedda_Gordon@optonline.net;Conley-Prescott@optonline.net,Pandora.L.Valenzuela@comcast.net,,Kelly-Garrett@netzero.com,32488,0,
01/22/2010 10:28:29,GOK0238,PC-0039,Wanda_S_Rogers@earthlink.net;Collins-Kareem@hotmail.com;Brynn_Kemp@sbcglobal.net,,,Kelly-Garrett@netzero.com,25958,0,
01/22/2010 10:30:48,GOK0238,PC-0039,Daphne.Ruby.Reilly@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,21888,0,
01/22/2010 11:21:46,GOK0238,PC-0039,Reuben.Fulton.Pugh@dtaa.com;Lamar.Francis.Scott@dtaa.com;Prescott.Giacomo.Conley@dtaa.com,Wanda.Samantha.Rogers@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,30941,0,
01/22/2010 11:40:29,GOK0238,PC-0039,FMG13@netzero.com,,,Kelly-Garrett@netzero.com,23308,0,
01/22/2010 16:03:29,GOK0238,PC-0039,Daphne_Reilly@gmail.com,,,Kelly-Garrett@netzero.com,16815,0,
01/22/2010 16:30:25,GOK0238,PC-0039,Camilla.Camille.Leach@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,49097,0,
01/22/2010 16:32:45,GOK0238,PC-0039,Alston_Vance@sbcglobal.net;BNG16@juno.com;TMA37@msn.com;Amaya_Newton@earthlink.net,Foster-Hector@verizon.net,,Kelly-Garrett@netzero.com,21925,0,
01/25/2010 08:42:02,GOK0238,PC-0039,Ivor.J.Robbins@netzero.com,,,Kelly-Garrett@netzero.com,28365,0,
01/25/2010 08:46:53,GOK0238,PC-0039,Scott-Lamar@cox.net;TMA37@msn.com;Bertha.Y.Parrish@optonline.net,,,Kelly-Garrett@netzero.com,26153,0,
01/25/2010 08:47:46,GOK0238,PC-0039,BNG16@juno.com,,,Kelly-Garrett@netzero.com,26921,0,
01/25/2010 08:49:03,GOK0238,PC-0039,Joseph.A.Vaughan@gmail.com,Alston_Vance@sbcglobal.net,,Kelly-Garrett@netzero.com,58932,0,
01/25/2010 08:49:24,GOK0238,PC-0039,Nicholas.Kato.Pennington@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,41013,0,
01/25/2010 08:55:11,GOK0238,PC-0039,Scott-Lamar@cox.net;NKP3346@sbcglobal.net;Brynn_Kemp@sbcglobal.net,Amaya_Newton@earthlink.net;Collins-Kareem@hotmail.com,,Kelly-Garrett@netzero.com,27812,0,
01/25/2010 08:55:25,GOK0238,PC-0039,EMC4@verizon.net,,,Kelly-Garrett@netzero.com,27873,0,
01/25/2010 08:55:43,GOK0238,PC-0039,Camilla.C.Leach@juno.com,,,Kelly-Garrett@netzero.com,16748,0,
01/25/2010 10:54:57,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Amaya.Britanni.Newton@dtaa.com,Brynn_Kemp@boeing.com,,Garrett.Omar.Kelly@dtaa.com,30089,0,
01/26/2010 08:16:55,GOK0238,PC-0039,Nicholas.Kato.Pennington@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,31069,0,
01/26/2010 08:25:29,GOK0238,PC-0039,Brian.Nathaniel.Greer@dtaa.com;Isaiah.Upton.Buchanan@dtaa.com;Callum.Scott.Parrish@dtaa.com,Kareem.Porter.Collins@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,25874,0,
01/26/2010 08:53:32,GOK0238,PC-0039,Brian.Nathaniel.Greer@dtaa.com;Daphne.Ruby.Reilly@dtaa.com,Vance.Ira.Alston@dtaa.com,,Garrett.Omar.Kelly@dtaa.com,27138,0,
01/26/2010 16:13:07,GOK0238,PC-0039,Lamar.Francis.Scott@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,28369,0,
01/26/2010 16:13:15,GOK0238,PC-0039,Amaya.Britanni.Newton@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,26662,0,
01/26/2010 16:13:31,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,36005,0,
01/26/2010 16:13:38,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,20905,0,
01/26/2010 16:13:46,GOK0238,PC-0039,Tobias.Martin.Ashley@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,25881,0,
01/26/2010 16:13:50,GOK0238,PC-0039,Hedda.Grace.Gordon@dtaa.com;Amaya.Britanni.Newton@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,57235,0,
01/27/2010 07:46:35,GOK0238,PC-0039,Bertha.Y.Parrish@optonline.net,Scott-Lamar@cox.net;Sloan-Honorato@netzero.com;Collins-Kareem@hotmail.com;NKP3346@sbcglobal.net,,Kelly-Garrett@netzero.com,26416,0,
01/27/2010 07:46:49,GOK0238,PC-0039,Vance.Ira.Alston@dtaa.com,,,Garrett.Omar.Kelly@dtaa.com,27170,0,
01/27/2010 07:50:53,GOK0238,PC-0039,Amaya_Newton@earthlink.net,,,Kelly-Garrett@netzero.com,29643,0,
01/27/2010 07:51:44,GOK0238,PC-0039,Foster-Hector@verizon.net,,,Kelly-Garrett@netzero.com,31127,0,
01/27/2010 08:19:15,GOK0238,PC-0039,BNG16@juno.com,,,Kelly-Garrett@netzero.com,57879,0,
