01/04/2010 08:51:39,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com;Steel.Orson.Fields@dtaa.com;Akeem.Quamar.Davenport@dtaa.com,Maryam.Nelle.Ruiz@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,31926,1,
01/07/2010 10:06:00,KCB0815,PC-0426,Nicolas.Kadeem.Hayden@dtaa.com;Vernon.Finn.Mcgee@dtaa.com,Harrison.Samuel.Gonzales@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,40724,0,
01/07/2010 10:17:05,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,23409,0,
01/07/2010 10:18:16,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Brock.William.Hunter@dtaa.com,Luke.Jacob.Talley@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,31895,0,
01/07/2010 10:25:19,KCB0815,PC-0426,Mari_Johns@hp.com,,,Kaden.Chastity.Briggs@dtaa.com,16217,0,
01/07/2010 10:33:17,KCB0815,PC-0426,Sara_G_George@optonline.net,,,Kaden.Briggs@netzero.com,26343,0,
01/07/2010 10:51:36,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Brock.William.Hunter@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,37339,0,
01/07/2010 11:02:38,KCB0815,PC-0426,Dale.Dorian.Mercado@dtaa.com;Alden.Caesar.Velez@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,24584,0,
01/08/2010 10:04:09,KCB0815,PC-0426,MBW51@msn.com;Gonzales_Harrison@netzero.com;Hedwig.D.Duffy@hotmail.com;Velez-Alden@earthlink.net,Leslie.C.Colon@verizon.net,,Kaden.Briggs@netzero.com,46499,0,
01/08/2010 10:29:19,KCB0815,PC-0426,Steel.Orson.Fields@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,28571,0,
01/08/2010 10:47:29,KCB0815,PC-0426,Vernon.Finn.Mcgee@dtaa.com;Luke.Jacob.Talley@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,24211,0,
01/08/2010 11:06:54,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Nicolas.Kadeem.Hayden@dtaa.com;Ira.Wyatt.Moss@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,20455,1,
01/08/2010 11:10:26,KCB0815,PC-0426,Sara.Gail.George@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,28911,0,
01/11/2010 08:46:00,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Harrison.Samuel.Gonzales@dtaa.com;Mari_Johns@hp.com,Kirestin_J_George@boeing.com,,Kaden.Chastity.Briggs@dtaa.com,27545,0,
01/11/2010 09:37:38,KCB0815,PC-0426,Brock.William.Hunter@dtaa.com,Bruno.Beau.Hoover@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,37808,0,
01/11/2010 09:43:33,KCB0815,PC-0426,Brock.William.Hunter@dtaa.com;Sara.Gail.George@dtaa.com;Marshall.Benjamin.Wilcox@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,25868,0,
01/11/2010 10:12:15,KCB0815,PC-0426,Zorita.Jaime.Spears@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,29177,0,
01/11/2010 19:24:02,KCB0815,PC-0426,Hedwig.D.Duffy@hotmail.com,,,Kaden.Briggs@netzero.com,28039,2,
01/11/2010 19:24:09,KCB0815,PC-0426,MBW51@msn.com,,,Kaden.Briggs@netzero.com,24036,0,
01/11/2010 19:24:34,KCB0815,PC-0426,BWH1399@hotmail.com;Leslie.C.Colon@verizon.net,Gonzales_Harrison@netzero.com;VFM1@charter.net,,Kaden.Briggs@netzero.com,25347,0,
01/11/2010 19:24:47,KCB0815,PC-0426,Ira_W_Moss@charter.net;Molly_Gentry@netzero.com,,,Kaden.Briggs@netzero.com,24216,0,
01/11/2010 19:25:12,KCB0815,PC-0426,Gonzales_Harrison@netzero.com,,,Kaden.Briggs@netzero.com,20767,0,
01/12/2010 15:28:13,KCB0815,PC-0426,Patrick-Jorden@aol.com,,,Kaden.Briggs@netzero.com,42564,0,
01/12/2010 15:28:24,KCB0815,PC-0426,Vernon.Finn.Mcgee@dtaa.com;Leslie.Cassandra.Colon@dtaa.com;Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,30791,0,
01/12/2010 16:42:26,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com,Akeem.Quamar.Davenport@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,35189,0,
01/12/2010 16:44:56,KCB0815,PC-0426,Sara.Gail.George@dtaa.com;Steel.Orson.Fields@dtaa.com;Luke.Jacob.Talley@dtaa.com,Hedwig.Dai.Duffy@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,40456,1,
01/12/2010 16:46:21,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com,Luke.Jacob.Talley@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,27813,0,
01/12/2010 16:47:28,KCB0815,PC-0426,Harrison.Samuel.Gonzales@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,21371,0,
01/12/2010 16:50:15,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,42122,0,
01/12/2010 16:51:14,KCB0815,PC-0426,Alden.Caesar.Velez@dtaa.com;Peter.Gil.Harrington@dtaa.com;Akeem.Quamar.Davenport@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,21111,0,
01/12/2010 17:39:13,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com;Kimberley.Roary.Maldonado@dtaa.com,Blaze.Jakeem.Hahn@dtaa.com;Devin.Brett.Guzman@dtaa.com;Hedwig.Dai.Duffy@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,28800,1,
01/13/2010 14:45:09,KCB0815,PC-0426,SOF69@netzero.com,,,Kaden.Briggs@netzero.com,27679,0,
01/13/2010 15:06:49,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com;Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,23547,0,
01/13/2010 15:10:43,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com,Leslie.Cassandra.Colon@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,25360,0,
01/13/2010 15:29:06,KCB0815,PC-0426,Colin.Evan.Brown@dtaa.com;Bruno.Beau.Hoover@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,37264,0,
01/13/2010 17:22:01,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Luke.Jacob.Talley@dtaa.com;Ira.Benjamin.Mays@dtaa.com,Ira.Wyatt.Moss@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,23953,1,
01/13/2010 17:40:48,KCB0815,PC-0426,Alden.Caesar.Velez@dtaa.com;Ira.Wyatt.Moss@dtaa.com;Sara.Gail.George@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,39042,0,
01/13/2010 18:39:16,KCB0815,PC-0426,MBW51@msn.com;VFM1@charter.net,,,Kaden.Briggs@netzero.com,57394,0,
01/13/2010 18:46:29,KCB0815,PC-0426,NKH9@charter.net,Sara_G_George@optonline.net,,Kaden.Briggs@netzero.com,31620,0,
01/13/2010 19:13:19,KCB0815,PC-0426,Marshall.Benjamin.Wilcox@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,24592,1,
01/14/2010 11:27:01,KCB0815,PC-0426,BWH1399@hotmail.com;Kirestin_V_Sykes@sbcglobal.net,,,Kaden.Briggs@netzero.com,33315,0,
01/14/2010 11:33:00,KCB0815,PC-0426,SOF69@netzero.com;Rowan_N_Parks@juno.com,,,Kaden.Briggs@netzero.com,34922,0,
01/14/2010 11:45:34,KCB0815,PC-0426,Hedwig.Dai.Duffy@dtaa.com;Sara.Gail.George@dtaa.com;Mari_Johns@hp.com;Kirestin_J_George@boeing.com,,,Kaden.Chastity.Briggs@dtaa.com,23013,3,
01/14/2010 12:00:26,KCB0815,PC-0426,VFM1@charter.net;Davenport_Akeem@earthlink.net,Bruno.B.Hoover@sbcglobal.net,,Kaden.Briggs@netzero.com,24688,0,
01/14/2010 12:46:20,KCB0815,PC-0426,SOF69@netzero.com,,,Kaden.Briggs@netzero.com,26969,0,
01/14/2010 13:02:23,KCB0815,PC-0426,VFM1@charter.net,,,Kaden.Briggs@netzero.com,47961,0,
01/14/2010 13:19:59,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Brock.William.Hunter@dtaa.com;Vernon.Finn.Mcgee@dtaa.com,Hedwig.Dai.Duffy@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,24335,0,
01/14/2010 13:20:44,KCB0815,PC-0426,MBW51@msn.com,,,Kaden.Briggs@netzero.com,14241,0,
01/14/2010 13:22:10,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Akeem.Quamar.Davenport@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,19949,0,
01/15/2010 08:34:52,KCB0815,PC-0426,BJH939@sbcglobal.net;Luke.J.Talley@gmail.com,,,Kaden.Briggs@netzero.com,22775,0,
01/15/2010 10:47:46,KCB0815,PC-0426,Sara.Gail.George@dtaa.com;Marshall.Benjamin.Wilcox@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,24913,0,
01/15/2010 10:53:02,KCB0815,PC-0426,Penelope.Lysandra.Hayes@dtaa.com,Harrison.Samuel.Gonzales@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,13536,0,
01/15/2010 10:57:06,KCB0815,PC-0426,Nicolas.Kadeem.Hayden@dtaa.com;Marshall.Benjamin.Wilcox@dtaa.com,Blaze.Jakeem.Hahn@dtaa.com;Steel.Orson.Fields@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,17189,0,
01/15/2010 11:05:05,KCB0815,PC-0426,Mari_Johns@hp.com,,,Kaden.Chastity.Briggs@dtaa.com,35596,0,
01/15/2010 11:06:24,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,11097,0,
01/15/2010 11:06:50,KCB0815,PC-0426,Steel.Orson.Fields@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,46613,0,
01/15/2010 11:10:20,KCB0815,PC-0426,Steel.Orson.Fields@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,49349,0,
01/15/2010 11:15:13,KCB0815,PC-0426,Sara.Gail.George@dtaa.com;Bruno.Beau.Hoover@dtaa.com,Alden.Caesar.Velez@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,40318,0,
01/18/2010 09:38:00,KCB0815,PC-0426,FCG367@comcast.net,,,Kaden.Briggs@netzero.com,31669,0,
01/18/2010 11:18:20,KCB0815,PC-0426,Cora_Mclean@netzero.com,,,Kaden.Briggs@netzero.com,26402,0,
01/18/2010 11:25:30,KCB0815,PC-0426,Owen.Len.Wheeler@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,20229,2,
01/18/2010 13:21:17,KCB0815,PC-0426,George.Cade.Chen@dtaa.com;Mari_Johns@hp.com,,,Kaden.Chastity.Briggs@dtaa.com,17593,0,
01/18/2010 14:45:10,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com;Tara.Echo.Myers@dtaa.com;Vernon.Finn.Mcgee@dtaa.com;Kyla.Jocelyn.Porter@dtaa.com;Luke.Jacob.Talley@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,48963,0,
01/18/2010 14:50:02,KCB0815,PC-0426,Hadley.Rhona.Dillon@dtaa.com;Hedwig.Dai.Duffy@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,38807,0,
01/18/2010 15:06:30,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com,Macaulay.Otto.Hopkins@dtaa.com;Sara.Gail.George@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,18647,0,
01/18/2010 15:27:56,KCB0815,PC-0426,Luke.Jacob.Talley@dtaa.com,Akeem.Quamar.Davenport@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,22977,0,
01/18/2010 16:42:35,KCB0815,PC-0426,Hedwig.Dai.Duffy@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,16134,0,
01/19/2010 09:31:12,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Mari_Johns@hp.com,,,Kaden.Chastity.Briggs@dtaa.com,20291,0,
01/19/2010 11:54:22,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com;Vernon.Finn.Mcgee@dtaa.com;Mari_Johns@hp.com,Steel.Orson.Fields@dtaa.com;Blaze.Jakeem.Hahn@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,17783,2,
01/19/2010 11:59:57,KCB0815,PC-0426,Spears-Todd@yahoo.com,,,Kaden.Briggs@netzero.com,27898,0,
01/19/2010 12:06:31,KCB0815,PC-0426,Nicolas.Kadeem.Hayden@dtaa.com;Leslie.Cassandra.Colon@dtaa.com,Marshall.Benjamin.Wilcox@dtaa.com;Luke.Jacob.Talley@dtaa.com;Steel.Orson.Fields@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,24888,0,
01/19/2010 12:48:09,KCB0815,PC-0426,VFM1@charter.net;Kirestin.J.George@gmail.com,,,Kaden.Briggs@netzero.com,42956,0,
01/19/2010 16:13:36,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com;Eve.Isadora.Mckenzie@dtaa.com;Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,34595,1,
01/19/2010 16:22:17,KCB0815,PC-0426,Kirestin.J.George@gmail.com,,,Kaden.Briggs@netzero.com,32045,0,
01/19/2010 16:33:02,KCB0815,PC-0426,SOF69@netzero.com,,,Kaden.Briggs@netzero.com,25108,0,
01/19/2010 16:33:11,KCB0815,PC-0426,Sara_G_George@optonline.net,,,Kaden.Briggs@netzero.com,59774,0,
01/20/2010 09:55:26,KCB0815,PC-0426,Hedwig.Dai.Duffy@dtaa.com;Harrison.Samuel.Gonzales@dtaa.com;Brock.William.Hunter@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,34565,0,
01/20/2010 09:57:53,KCB0815,PC-0426,Hedwig.D.Duffy@hotmail.com;Sara_G_George@optonline.net;Bruno.B.Hoover@sbcglobal.net,Gonzales_Harrison@netzero.com;Leslie.C.Colon@verizon.net,,Kaden.Briggs@netzero.com,26443,0,
01/20/2010 09:58:04,KCB0815,PC-0426,Luke.Jacob.Talley@dtaa.com;Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,34636,0,
01/20/2010 10:04:13,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com;Blaze.Jakeem.Hahn@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,27434,0,
01/20/2010 10:08:28,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,34640,0,
01/20/2010 10:08:43,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com;Jena.Chanda.Rollins@dtaa.com;Luke.Jacob.Talley@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,20765,0,
01/20/2010 10:10:19,KCB0815,PC-0426,BSS769@cox.net;NKH9@charter.net,SOF69@netzero.com,,Kaden.Briggs@netzero.com,19981,0,
01/20/2010 10:10:48,KCB0815,PC-0426,Harrison.Samuel.Gonzales@dtaa.com;Sara.Gail.George@dtaa.com,Bruno.Beau.Hoover@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,20021,0,
01/21/2010 13:35:47,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Steel.Orson.Fields@dtaa.com;Alden.Caesar.Velez@dtaa.com;Leslie.Cassandra.Colon@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,30237,0,
01/21/2010 13:48:11,KCB0815,PC-0426,Hedwig.D.Duffy@hotmail.com;Davenport_Akeem@earthlink.net,,,Kaden.Briggs@netzero.com,20505,0,
01/21/2010 13:55:00,KCB0815,PC-0426,Harrison.Samuel.Gonzales@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,22625,0,
01/21/2010 14:02:57,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,21021,0,
01/21/2010 14:06:04,KCB0815,PC-0426,Sara.Gail.George@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,66628,2,
01/21/2010 14:08:44,KCB0815,PC-0426,Erich.Malik.Wolf@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,29024,0,
01/21/2010 17:08:32,KCB0815,PC-0426,Brock.William.Hunter@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,32604,0,
01/21/2010 17:27:38,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Alden.Caesar.Velez@dtaa.com;Bruno.Beau.Hoover@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,28214,0,
01/21/2010 18:22:35,KCB0815,PC-0426,Sara_G_George@optonline.net;BJH939@sbcglobal.net,Davenport_Akeem@earthlink.net;BWH1399@hotmail.com,,Kaden.Briggs@netzero.com,21457,1,
01/22/2010 14:43:50,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com;Ocean.Maite.Summers@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,29561,0,
01/22/2010 14:47:41,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Nicolas.Kadeem.Hayden@dtaa.com;Ira.Wyatt.Moss@dtaa.com;Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,22241,0,
01/22/2010 14:48:58,KCB0815,PC-0426,Alden.Caesar.Velez@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,17092,0,
01/22/2010 14:57:12,KCB0815,PC-0426,Luke.Jacob.Talley@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,26453,0,
01/22/2010 14:58:53,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com;Sara.Gail.George@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,32952,0,
01/22/2010 14:59:18,KCB0815,PC-0426,Sara.Gail.George@dtaa.com;Bruno.Beau.Hoover@dtaa.com;Marshall.Benjamin.Wilcox@dtaa.com,Leslie.Cassandra.Colon@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,40531,0,
01/22/2010 15:00:18,KCB0815,PC-0426,Vernon.Finn.Mcgee@dtaa.com;Nicolas.Kadeem.Hayden@dtaa.com;Leslie.Cassandra.Colon@dtaa.com;Julian.Samson.Allen@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,14269,2,
01/22/2010 15:03:05,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Marshall.Benjamin.Wilcox@dtaa.com,Leslie.Cassandra.Colon@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,31256,0,
01/22/2010 15:11:02,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Hadley.Leandra.May@dtaa.com;Sara.Gail.George@dtaa.com,Harrison.Samuel.Gonzales@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,36592,0,
01/25/2010 10:09:41,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,22969,0,
01/25/2010 10:11:04,KCB0815,PC-0426,Patrick-Jorden@lockheedmartin.com,,,Kaden.Chastity.Briggs@dtaa.com,24098,0,
01/25/2010 10:12:47,KCB0815,PC-0426,Ira.Wyatt.Moss@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,32316,0,
01/25/2010 10:20:48,KCB0815,PC-0426,Kirestin_J_George@boeing.com,,,Kaden.Chastity.Briggs@dtaa.com,40697,0,
01/25/2010 10:31:18,KCB0815,PC-0426,Marshall.Benjamin.Wilcox@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,18250,0,
01/25/2010 10:36:08,KCB0815,PC-0426,Brock.William.Hunter@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,28682,0,
01/25/2010 10:41:07,KCB0815,PC-0426,Brock.William.Hunter@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,26344,0,
01/25/2010 16:29:38,KCB0815,PC-0426,Mari_Johns@gmail.com,,,Kaden.Briggs@netzero.com,21552,0,
01/25/2010 16:30:38,KCB0815,PC-0426,Hedwig.D.Duffy@hotmail.com,,,Kaden.Briggs@netzero.com,29130,3,
01/26/2010 15:52:26,KCB0815,PC-0426,Marshall.Benjamin.Wilcox@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,37824,0,
01/26/2010 15:52:34,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,40908,0,
01/26/2010 15:52:39,KCB0815,PC-0426,Blaze.Jakeem.Hahn@dtaa.com;Brielle.Aubrey.Marks@dtaa.com;Kirestin_J_George@boeing.com,,,Kaden.Chastity.Briggs@dtaa.com,32057,0,
01/26/2010 15:52:59,KCB0815,PC-0426,Bruno.Beau.Hoover@dtaa.com;Nicolas.Kadeem.Hayden@dtaa.com,Cora.Jane.Kinney@dtaa.com;Kirestin_J_George@boeing.com,,Kaden.Chastity.Briggs@dtaa.com,20292,0,
01/26/2010 15:53:03,KCB0815,PC-0426,Hedwig.D.Duffy@hotmail.com,,,Kaden.Briggs@netzero.com,35107,0,
01/26/2010 15:53:11,KCB0815,PC-0426,Alden.Caesar.Velez@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,40712,1,
01/26/2010 15:53:18,KCB0815,PC-0426,Leslie.Cassandra.Colon@dtaa.com,Brock.William.Hunter@dtaa.com,,Kaden.Chastity.Briggs@dtaa.com,48787,0,
01/26/2010 15:53:23,KCB0815,PC-0426,Luke.Jacob.Talley@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,40737,0,
01/27/2010 13:15:48,KCB0815,PC-0426,Akeem.Quamar.Davenport@dtaa.com;Quentin.Nolan.Fitzpatrick@dtaa.com;Alden.Caesar.Velez@dtaa.com,,,Kaden.Chastity.Briggs@dtaa.com,31456,0,
