01/04/2010 07:54:57,ZSK0258,PC-0461,Patricia.Denise.Wright@dtaa.com;Christian.S.Gardner@northropgrumman.com,Zeph.Dakota.Wilkerson@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,44117,0,
01/19/2010 08:55:48,ZSK0258,PC-0461,William.Aristotle.Sampson@dtaa.com;Devin.Brett.Guzman@dtaa.com;Desirae.Mari.Koch@dtaa.com,Shannon.Chantale.Price@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,28199,1,
01/19/2010 08:57:26,ZSK0258,PC-0461,RSC538@verizon.net;Desirae.M.Koch@comcast.net,,,Kerr-Zachery@yahoo.com,26116,0,
01/19/2010 09:01:52,ZSK0258,PC-0461,LOM415@juno.com,,,Kerr-Zachery@yahoo.com,30709,0,
01/19/2010 11:11:13,ZSK0258,PC-0461,Ezra.Hilel.Dyer@dtaa.com;Robert.Samuel.Chen@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,51957,0,
01/19/2010 11:17:11,ZSK0258,PC-0461,Alec.Boris.Chase@dtaa.com;William.Aristotle.Sampson@dtaa.com,Devin.Brett.Guzman@dtaa.com;Mercedes.Ina.Landry@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,46720,0,
01/19/2010 11:21:41,ZSK0258,PC-0461,Kermit.Beau.Leach@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,28162,0,
01/19/2010 11:35:05,ZSK0258,PC-0461,Desirae.Mari.Koch@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,44928,0,
01/20/2010 07:35:10,ZSK0258,PC-0461,Alec.Boris.Chase@dtaa.com;Christian.S.Gardner@northropgrumman.com,Lane.Oleg.Mclaughlin@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,17217,0,
01/20/2010 07:37:31,ZSK0258,PC-0461,Hendrix-Nicolas@aol.com,,,Kerr-Zachery@yahoo.com,27910,0,
01/20/2010 07:38:51,ZSK0258,PC-0461,Cecilia.Yuri.Ashley@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,16259,0,
01/20/2010 07:40:26,ZSK0258,PC-0461,Devin.Brett.Guzman@dtaa.com;Roary.Jane.Barrett@dtaa.com,Patricia.Emily.Salazar@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,16757,0,
01/20/2010 07:43:38,ZSK0258,PC-0461,Jared.Geoffrey.Morin@dtaa.com;Dylan.Tiger.Terry@dtaa.com;Kermit.Beau.Leach@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,28099,0,
01/20/2010 10:30:14,ZSK0258,PC-0461,Dylan.Tiger.Terry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,28542,0,
01/20/2010 12:00:57,ZSK0258,PC-0461,Patricia.Denise.Wright@dtaa.com;Dylan.Tiger.Terry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,16096,0,
01/20/2010 13:58:37,ZSK0258,PC-0461,Mercedes.Ina.Landry@dtaa.com;Peter.Gil.Harrington@dtaa.com;Delilah.Pearl.Schneider@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,29799,3,
01/20/2010 14:53:58,ZSK0258,PC-0461,ABC251@cox.net,,,Kerr-Zachery@yahoo.com,24078,0,
01/21/2010 15:13:01,ZSK0258,PC-0461,Delilah.Pearl.Schneider@dtaa.com;Mercedes.Ina.Landry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,28542,0,
01/21/2010 15:13:02,ZSK0258,PC-0461,Devin.Brett.Guzman@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,19263,0,
01/21/2010 15:13:18,ZSK0258,PC-0461,Alec.Boris.Chase@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com;Roary.Jane.Barrett@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,21062,0,
01/21/2010 15:14:32,ZSK0258,PC-0461,Dylan.Tiger.Terry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,36201,0,
01/21/2010 15:15:11,ZSK0258,PC-0461,Desirae.Mari.Koch@dtaa.com;Robert.Samuel.Chen@dtaa.com;Christian.S.Gardner@northropgrumman.com,,,Zachery.Samson.Kerr@dtaa.com,24631,0,
01/21/2010 15:15:51,ZSK0258,PC-0461,Diana.Lillian.Solis@dtaa.com;Alec.Boris.Chase@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,13518,0,
01/21/2010 16:39:31,ZSK0258,PC-0461,William.Aristotle.Sampson@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,39718,0,
01/21/2010 16:41:34,ZSK0258,PC-0461,Vincent.Avram.Aguirre@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,27227,0,
01/22/2010 09:30:38,ZSK0258,PC-0461,Patricia.Emily.Salazar@dtaa.com;Karyn-Melton@boeing.com,,,Zachery.Samson.Kerr@dtaa.com,25328,0,
01/22/2010 09:32:51,ZSK0258,PC-0461,Patricia.E.Salazar@sbcglobal.net,,,Kerr-Zachery@yahoo.com,23012,0,
01/22/2010 09:38:44,ZSK0258,PC-0461,RSC538@verizon.net,,,Kerr-Zachery@yahoo.com,25887,0,
01/22/2010 09:44:43,ZSK0258,PC-0461,Kermit.Beau.Leach@dtaa.com;Quintessa.W.Harris@lockheedmartin.com,,,Zachery.Samson.Kerr@dtaa.com,39382,0,
01/22/2010 09:57:52,ZSK0258,PC-0461,Roary.Jane.Barrett@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,26634,3,
01/22/2010 10:10:22,ZSK0258,PC-0461,Vincent.Avram.Aguirre@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,24658,0,
01/22/2010 10:12:19,ZSK0258,PC-0461,Robert.Samuel.Chen@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,23996,0,
01/22/2010 10:13:28,ZSK0258,PC-0461,Desirae.M.Koch@comcast.net,,,Kerr-Zachery@yahoo.com,29820,0,
01/22/2010 10:19:20,ZSK0258,PC-0461,KBL23@optonline.net;LOM415@juno.com;Devin_Guzman@bellsouth.net,Desirae.M.Koch@comcast.net;ABC251@cox.net,,Kerr-Zachery@yahoo.com,19189,0,
01/25/2010 11:55:46,ZSK0258,PC-0461,Vincent.Avram.Aguirre@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,28370,0,
01/25/2010 11:59:51,ZSK0258,PC-0461,William.Aristotle.Sampson@dtaa.com;Robert.Samuel.Chen@dtaa.com;Devin.Brett.Guzman@dtaa.com;Dylan.Tiger.Terry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,32119,1,
01/25/2010 12:09:39,ZSK0258,PC-0461,Alec.Boris.Chase@dtaa.com;Kermit.Beau.Leach@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,31194,0,
01/25/2010 12:10:18,ZSK0258,PC-0461,Devin.Brett.Guzman@dtaa.com;Delilah.Pearl.Schneider@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,34507,0,
01/25/2010 12:11:47,ZSK0258,PC-0461,Patricia.Emily.Salazar@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,38536,0,
01/25/2010 12:13:10,ZSK0258,PC-0461,Kermit.Beau.Leach@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,25402,0,
01/25/2010 12:16:14,ZSK0258,PC-0461,Mercedes.Ina.Landry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,16408,0,
01/25/2010 12:17:13,ZSK0258,PC-0461,Patricia.Denise.Wright@dtaa.com;Robert.Samuel.Chen@dtaa.com,Vincent.Calvin.Young@dtaa.com;Delilah.Pearl.Schneider@dtaa.com;William.Aristotle.Sampson@dtaa.com,,Zachery.Samson.Kerr@dtaa.com,24514,0,
01/26/2010 09:54:03,ZSK0258,PC-0461,Devin.Brett.Guzman@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,44609,0,
01/26/2010 13:10:29,ZSK0258,PC-0461,Dylan.Tiger.Terry@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,32471,0,
01/26/2010 16:37:34,ZSK0258,PC-0461,Patricia.E.Salazar@sbcglobal.net,,,Kerr-Zachery@yahoo.com,37519,0,
01/26/2010 16:38:24,ZSK0258,PC-0461,Alana.H.Haley@bellsouth.net,,,Kerr-Zachery@yahoo.com,34198,0,
01/26/2010 16:39:15,ZSK0258,PC-0461,VAA3321@msn.com;DTT4@comcast.net;RSC538@verizon.net;PDW52@bellsouth.net;Serina_M_Roberts@sbcglobal.net,,,Kerr-Zachery@yahoo.com,35471,0,
01/26/2010 16:41:00,ZSK0258,PC-0461,DTT4@comcast.net,,,Kerr-Zachery@yahoo.com,22920,0,
01/26/2010 16:43:46,ZSK0258,PC-0461,DTT4@comcast.net;Hendrix-Nicolas@aol.com;VAA3321@msn.com,ABC251@cox.net,,Kerr-Zachery@yahoo.com,26979,0,
01/26/2010 16:45:16,ZSK0258,PC-0461,Tad.Harlan.Duncan@dtaa.com;Dylan.Tiger.Terry@dtaa.com;BPD484@hp.com,,,Zachery.Samson.Kerr@dtaa.com,30366,0,
01/27/2010 08:37:21,ZSK0258,PC-0461,Patricia.E.Salazar@sbcglobal.net,,,Kerr-Zachery@yahoo.com,29112,0,
01/27/2010 08:44:20,ZSK0258,PC-0461,MFV246@comcast.net;Desirae.M.Koch@comcast.net;VAA3321@msn.com,Devin_Guzman@bellsouth.net;Hendrix-Nicolas@aol.com,,Kerr-Zachery@yahoo.com,32985,4,
01/27/2010 08:45:48,ZSK0258,PC-0461,Desirae.M.Koch@comcast.net;WAS14@cox.net;Hendrix-Nicolas@aol.com,DTT4@comcast.net,,Kerr-Zachery@yahoo.com,31349,0,
01/27/2010 12:08:48,ZSK0258,PC-0461,VAA3321@msn.com;Devin_Guzman@bellsouth.net;Christian.S.Gardner@netzero.com,,,Kerr-Zachery@yahoo.com,26099,3,
01/27/2010 12:35:44,ZSK0258,PC-0461,Bethany_Johnson@bellsouth.net;Serina_M_Roberts@sbcglobal.net,,,Kerr-Zachery@yahoo.com,34152,0,
01/27/2010 12:36:55,ZSK0258,PC-0461,ABC251@cox.net,PDW52@bellsouth.net,,Kerr-Zachery@yahoo.com,25959,0,
01/27/2010 12:45:59,ZSK0258,PC-0461,Kermit.Beau.Leach@dtaa.com,,,Zachery.Samson.Kerr@dtaa.com,36381,0,
