01/04/2010 07:21:19,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com;Hall.Colorado.Morin@dtaa.com;Deborah.Victoria.Mcclure@dtaa.com,Amaya.Britanni.Newton@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,55141,0,
01/11/2010 12:13:47,KTG0091,PC-7913,Thaddeus.Emery.Martin@dtaa.com;Daphne.B.Booth@raytheon.com,,,Kendall.Thaddeus.Glover@dtaa.com,22952,0,
01/11/2010 12:13:53,KTG0091,PC-7913,Hadley.Leandra.May@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,35355,0,
01/11/2010 12:14:13,KTG0091,PC-7913,William.Beau.Callahan@dtaa.com;Lani.Dai.Beard@dtaa.com;Ivor.Amir.Tucker@dtaa.com,Shea.Jane.Franks@dtaa.com;Ainsley.MacKensie.Doyle@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,32156,0,
01/11/2010 12:14:13,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com;Shea.Jane.Franks@dtaa.com,Thaddeus.Emery.Martin@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,40750,0,
01/11/2010 14:15:53,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com;Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,24262,0,
01/11/2010 14:15:55,KTG0091,PC-7913,Deborah.Victoria.Mcclure@dtaa.com,Hall.Colorado.Morin@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,30764,0,
01/12/2010 07:19:41,KTG0091,PC-7913,Ainsley.MacKensie.Doyle@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,16961,0,
01/12/2010 07:54:17,KTG0091,PC-7913,Deborah-Mcclure@msn.com;Ivor_Tucker@earthlink.net;Daphne.B.Booth@optonline.net,,,KTG771@optonline.net,31629,0,
01/12/2010 08:59:05,KTG0091,PC-7913,Bryar.J.Weber@optonline.net,,,KTG771@optonline.net,20782,2,
01/12/2010 09:20:04,KTG0091,PC-7913,Thaddeus.Emery.Martin@dtaa.com;Roth.Mannix.Simon@dtaa.com,Yardley.Cairo.Elliott@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,18943,1,
01/12/2010 09:23:56,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com;Nola.Nerea.Ayala@dtaa.com,Ivor.Amir.Tucker@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,37016,0,
01/12/2010 10:09:37,KTG0091,PC-7913,Kyla.Porter@bellsouth.net;Shea_J_Franks@earthlink.net,Ivor_Tucker@earthlink.net,,KTG771@optonline.net,22374,1,
01/12/2010 15:11:37,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,29071,0,
01/12/2010 15:25:40,KTG0091,PC-7913,Lani.Dai.Beard@dtaa.com,Ainsley.MacKensie.Doyle@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,25594,0,
01/12/2010 15:26:27,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com;Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,19271,0,
01/13/2010 08:12:00,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com,Hall.Colorado.Morin@dtaa.com;Ainsley.MacKensie.Doyle@dtaa.com;Deborah.Victoria.Mcclure@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,29334,0,
01/13/2010 10:24:12,KTG0091,PC-7913,Carl-Wong@hotmail.com;Bryar.J.Weber@optonline.net,Sonya_Hahn@bellsouth.net,,KTG771@optonline.net,21591,0,
01/13/2010 10:34:36,KTG0091,PC-7913,George.Zachery.Burch@dtaa.com;Ingrid.Irene.Atkins@dtaa.com,Hall.Colorado.Morin@dtaa.com;Lani.Dai.Beard@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,28706,0,
01/13/2010 10:47:14,KTG0091,PC-7913,HCM9@earthlink.net,,,KTG771@optonline.net,21773,0,
01/13/2010 10:52:54,KTG0091,PC-7913,Ainsley.M.Doyle@hotmail.com,IIA3@sbcglobal.net,,KTG771@optonline.net,29570,0,
01/13/2010 10:52:55,KTG0091,PC-7913,Simon-Roth@charter.net,,,KTG771@optonline.net,38499,1,
01/13/2010 11:14:43,KTG0091,PC-7913,IIA3@sbcglobal.net;Ainsley.M.Doyle@hotmail.com;Thaddeus_E_Martin@hotmail.com,Simon-Roth@charter.net,,KTG771@optonline.net,32113,3,
01/13/2010 11:52:59,KTG0091,PC-7913,Kay_Snider@bellsouth.net,,,KTG771@optonline.net,23526,0,
01/13/2010 12:17:17,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com;Shea.Jane.Franks@dtaa.com;Roth.Mannix.Simon@dtaa.com;Daphne.B.Booth@raytheon.com,Hall.Colorado.Morin@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,34784,1,
01/14/2010 14:42:53,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com;Blaine.Helen.Cervantes@dtaa.com;Roth.Mannix.Simon@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,24189,0,
01/14/2010 14:59:31,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,18606,0,
01/14/2010 15:10:30,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com;Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,37391,0,
01/14/2010 15:11:33,KTG0091,PC-7913,Ingrid.Irene.Atkins@dtaa.com;Bryar_Weber@hp.com,,,Kendall.Thaddeus.Glover@dtaa.com,36661,0,
01/14/2010 15:11:33,KTG0091,PC-7913,Alfreda.Sierra.Savage@dtaa.com;Lani.Dai.Beard@dtaa.com,Ainsley.MacKensie.Doyle@dtaa.com;Deborah.Victoria.Mcclure@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,38359,2,
01/14/2010 15:11:45,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,16484,0,
01/14/2010 15:12:37,KTG0091,PC-7913,Deborah-Mcclure@msn.com;Thaddeus_E_Martin@hotmail.com,,,KTG771@optonline.net,22065,0,
01/14/2010 15:24:35,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com;Thaddeus.Emery.Martin@dtaa.com;Ainsley.MacKensie.Doyle@dtaa.com,Carl.Ferdinand.Wong@dtaa.com;Roth.Mannix.Simon@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,24212,1,
01/14/2010 15:29:23,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,50385,0,
01/15/2010 07:35:57,KTG0091,PC-7913,HCM9@earthlink.net,IIA3@sbcglobal.net,,KTG771@optonline.net,26501,0,
01/15/2010 07:35:57,KTG0091,PC-7913,IIA3@sbcglobal.net,,,KTG771@optonline.net,18828,0,
01/15/2010 07:37:04,KTG0091,PC-7913,Carl-Wong@hotmail.com,,,KTG771@optonline.net,26098,0,
01/15/2010 07:39:28,KTG0091,PC-7913,Jaquelyn.C.Roberson@sbcglobal.net;Thaddeus_E_Martin@hotmail.com,,,KTG771@optonline.net,42348,0,
01/15/2010 07:40:07,KTG0091,PC-7913,Simon-Roth@charter.net,,,KTG771@optonline.net,23955,0,
01/15/2010 07:41:34,KTG0091,PC-7913,Thaddeus_E_Martin@hotmail.com;Rogan.J.Mcintyre@gmail.com,,,KTG771@optonline.net,21559,0,
01/15/2010 07:42:32,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com;William.Theodore.Reeves@dtaa.com;Ainsley.MacKensie.Doyle@dtaa.com;Daphne.B.Booth@raytheon.com,Deborah.Victoria.Mcclure@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,31880,2,
01/15/2010 07:48:31,KTG0091,PC-7913,HCM9@earthlink.net;IIA3@sbcglobal.net,,,KTG771@optonline.net,32754,0,
01/15/2010 08:06:38,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com;Ainsley.MacKensie.Doyle@dtaa.com;Daphne.B.Booth@raytheon.com,,,Kendall.Thaddeus.Glover@dtaa.com,33095,0,
01/18/2010 13:38:55,KTG0091,PC-7913,Lani.Beard@earthlink.net,,,KTG771@optonline.net,26192,0,
01/18/2010 13:39:15,KTG0091,PC-7913,Ivor_Tucker@earthlink.net,,,KTG771@optonline.net,31166,0,
01/18/2010 13:51:31,KTG0091,PC-7913,Lani.Beard@earthlink.net;Ivor_Tucker@earthlink.net,,,KTG771@optonline.net,15396,0,
01/18/2010 14:22:02,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,42933,0,
01/18/2010 14:22:53,KTG0091,PC-7913,Ainsley.MacKensie.Doyle@dtaa.com;Carl.Ferdinand.Wong@dtaa.com,Deborah.Victoria.Mcclure@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,31023,0,
01/18/2010 14:25:55,KTG0091,PC-7913,Simon-Roth@charter.net,,,KTG771@optonline.net,36227,1,
01/18/2010 14:26:55,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,21857,0,
01/18/2010 14:30:08,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,30958,0,
01/18/2010 14:31:40,KTG0091,PC-7913,Ainsley.MacKensie.Doyle@dtaa.com,Daphne.B.Booth@raytheon.com,,Kendall.Thaddeus.Glover@dtaa.com,32663,0,
01/19/2010 11:40:18,KTG0091,PC-7913,Carl-Wong@hotmail.com,,,KTG771@optonline.net,29462,0,
01/19/2010 11:58:39,KTG0091,PC-7913,Montana.Basia.Roberts@dtaa.com;Benjamin.Lewis.Sweeney@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,25151,0,
01/19/2010 13:44:22,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com;Thaddeus.Emery.Martin@dtaa.com;Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,27561,1,
01/19/2010 13:53:22,KTG0091,PC-7913,Phelan.Nissim.Howell@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,30335,0,
01/19/2010 13:53:26,KTG0091,PC-7913,Lani.Dai.Beard@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,20038,0,
01/19/2010 14:43:45,KTG0091,PC-7913,Deborah.Victoria.Mcclure@dtaa.com;Carl.Ferdinand.Wong@dtaa.com;Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,19402,0,
01/19/2010 14:47:22,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com;Ivor.Amir.Tucker@dtaa.com;Shea.Jane.Franks@dtaa.com,Deborah.Victoria.Mcclure@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,29560,0,
01/19/2010 14:56:45,KTG0091,PC-7913,Shea_J_Franks@earthlink.net,IIA3@sbcglobal.net,,KTG771@optonline.net,29789,0,
01/19/2010 15:21:09,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,20543,0,
01/20/2010 08:15:46,KTG0091,PC-7913,Ingrid.Irene.Atkins@dtaa.com;Thaddeus.Emery.Martin@dtaa.com,Shea.Jane.Franks@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,26161,0,
01/20/2010 10:38:54,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com;Daphne.B.Booth@raytheon.com,Carl.Ferdinand.Wong@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,19342,1,
01/20/2010 11:05:25,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com;Bryar_Weber@hp.com,Ingrid.Irene.Atkins@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,12814,0,
01/20/2010 11:37:48,KTG0091,PC-7913,Daphne.B.Booth@raytheon.com,,,Kendall.Thaddeus.Glover@dtaa.com,25634,0,
01/20/2010 13:52:10,KTG0091,PC-7913,Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,30885,0,
01/20/2010 13:54:37,KTG0091,PC-7913,DTT4@comcast.net,Lani.Beard@earthlink.net,,KTG771@optonline.net,19794,0,
01/20/2010 14:19:56,KTG0091,PC-7913,Deborah-Mcclure@msn.com,Shea_J_Franks@earthlink.net,,KTG771@optonline.net,24233,0,
01/20/2010 14:36:28,KTG0091,PC-7913,Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,33212,0,
01/21/2010 12:41:32,KTG0091,PC-7913,Simon-Roth@charter.net,,,KTG771@optonline.net,19572,0,
01/21/2010 12:44:00,KTG0091,PC-7913,IIA3@sbcglobal.net;Daphne.B.Booth@optonline.net,Bryar.J.Weber@optonline.net,,KTG771@optonline.net,38030,1,
01/21/2010 12:50:34,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,24241,0,
01/21/2010 12:58:37,KTG0091,PC-7913,Lani.Beard@earthlink.net,,,KTG771@optonline.net,43751,0,
01/21/2010 13:35:43,KTG0091,PC-7913,Aretha_Deleon@optonline.net,,,KTG771@optonline.net,44592,0,
01/21/2010 14:02:45,KTG0091,PC-7913,Lani.Beard@earthlink.net;MBG322@hotmail.com,,,KTG771@optonline.net,25826,0,
01/21/2010 14:15:03,KTG0091,PC-7913,Carl-Wong@hotmail.com;Deborah-Mcclure@msn.com,,,KTG771@optonline.net,24581,7,
01/21/2010 14:34:08,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com,Lani.Dai.Beard@dtaa.com;Daphne.B.Booth@raytheon.com,,Kendall.Thaddeus.Glover@dtaa.com,29308,1,
01/21/2010 14:54:55,KTG0091,PC-7913,Ivor_Tucker@earthlink.net;Lani.Beard@earthlink.net;Deborah-Mcclure@msn.com,,,KTG771@optonline.net,26102,1,
01/22/2010 10:54:12,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,Carl.Ferdinand.Wong@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,28715,0,
01/22/2010 10:54:16,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com;Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,28814,0,
01/22/2010 10:54:21,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com,Ivor.Amir.Tucker@dtaa.com;Ingrid.Irene.Atkins@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,33736,0,
01/22/2010 10:54:29,KTG0091,PC-7913,Thaddeus.Emery.Martin@dtaa.com;Carl.Ferdinand.Wong@dtaa.com;Lani.Dai.Beard@dtaa.com;Hall.Colorado.Morin@dtaa.com,Ingrid.Irene.Atkins@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,41576,1,
01/22/2010 10:54:36,KTG0091,PC-7913,Bryar.J.Weber@optonline.net,,,KTG771@optonline.net,28810,0,
01/22/2010 10:54:36,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com;Deborah.Victoria.Mcclure@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,16780,0,
01/22/2010 15:33:44,KTG0091,PC-7913,Thaddeus.Emery.Martin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,37607,5,
01/25/2010 14:45:17,KTG0091,PC-7913,Ainsley.MacKensie.Doyle@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,33059,0,
01/25/2010 14:45:57,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,26314,0,
01/25/2010 14:47:48,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,48033,1,
01/25/2010 14:48:18,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,17486,0,
01/25/2010 14:48:47,KTG0091,PC-7913,Eve.Shaeleigh.Holman@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,16076,0,
01/25/2010 14:49:48,KTG0091,PC-7913,Ainsley.M.Doyle@hotmail.com,,,KTG771@optonline.net,27836,0,
01/25/2010 14:50:20,KTG0091,PC-7913,Bryar_Weber@hp.com,,,Kendall.Thaddeus.Glover@dtaa.com,20008,0,
01/25/2010 14:52:08,KTG0091,PC-7913,Ingrid.Irene.Atkins@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,27420,0,
01/26/2010 12:24:09,KTG0091,PC-7913,Lani.Dai.Beard@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,53823,0,
01/26/2010 12:24:10,KTG0091,PC-7913,Ainsley.MacKensie.Doyle@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,24647,0,
01/26/2010 12:28:07,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com,Ingrid.Irene.Atkins@dtaa.com;Ivor.Amir.Tucker@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,42478,0,
01/26/2010 12:28:21,KTG0091,PC-7913,Simon-Roth@charter.net,,,KTG771@optonline.net,39743,0,
01/26/2010 12:28:26,KTG0091,PC-7913,Hall.Colorado.Morin@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,30966,0,
01/26/2010 12:44:37,KTG0091,PC-7913,Shea.Jane.Franks@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,54985,0,
01/26/2010 14:02:56,KTG0091,PC-7913,Roth.Mannix.Simon@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,27788,0,
01/26/2010 14:59:06,KTG0091,PC-7913,Ivor.Amir.Tucker@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,43633,0,
01/27/2010 07:58:02,KTG0091,PC-7913,Daphne.B.Booth@optonline.net,,,KTG771@optonline.net,29215,0,
01/27/2010 10:26:58,KTG0091,PC-7913,Simon-Roth@charter.net;HCM9@earthlink.net;Thaddeus_E_Martin@hotmail.com;Ainsley.M.Doyle@hotmail.com,,,KTG771@optonline.net,50526,0,
01/27/2010 10:27:31,KTG0091,PC-7913,Shea_J_Franks@earthlink.net,,,KTG771@optonline.net,15434,1,
01/27/2010 10:28:40,KTG0091,PC-7913,IIA3@sbcglobal.net,,,KTG771@optonline.net,20170,0,
01/27/2010 10:29:55,KTG0091,PC-7913,HCM9@earthlink.net,,,KTG771@optonline.net,26207,0,
01/27/2010 10:30:42,KTG0091,PC-7913,HCM9@earthlink.net,,,KTG771@optonline.net,12245,0,
01/27/2010 10:32:39,KTG0091,PC-7913,RBW34@optonline.net,,,KTG771@optonline.net,53314,0,
01/27/2010 10:34:30,KTG0091,PC-7913,Lani.Beard@earthlink.net;Simon-Roth@charter.net;Deborah-Mcclure@msn.com;Ivor_Tucker@earthlink.net,,,KTG771@optonline.net,39388,1,
01/28/2010 07:31:11,KTG0091,PC-7913,Thaddeus_E_Martin@hotmail.com,,,KTG771@optonline.net,30503,0,
01/28/2010 07:36:22,KTG0091,PC-7913,Carl.Ferdinand.Wong@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,27915,0,
01/28/2010 07:43:54,KTG0091,PC-7913,Lani.Beard@earthlink.net,,,KTG771@optonline.net,21248,0,
01/28/2010 07:44:27,KTG0091,PC-7913,Carl-Wong@hotmail.com;Deborah-Mcclure@msn.com;Daphne.B.Booth@optonline.net,Bruce-Louis@hotmail.com,,KTG771@optonline.net,24723,0,
01/28/2010 08:10:11,KTG0091,PC-7913,Thaddeus.Emery.Martin@dtaa.com;Finn.Tucker.Medina@dtaa.com,Sean.Omar.Burgess@dtaa.com,,Kendall.Thaddeus.Glover@dtaa.com,30792,1,
01/28/2010 08:10:17,KTG0091,PC-7913,Ivor_Tucker@earthlink.net,,,KTG771@optonline.net,24947,0,
01/28/2010 08:10:25,KTG0091,PC-7913,Carl-Wong@hotmail.com,,,KTG771@optonline.net,27563,2,
01/28/2010 08:10:30,KTG0091,PC-7913,Conway-Troy@bellsouth.net,,,KTG771@optonline.net,32068,0,
01/28/2010 08:10:32,KTG0091,PC-7913,Lani.Dai.Beard@dtaa.com;Ivor.Amir.Tucker@dtaa.com;Armand.Gabriel.Brewer@dtaa.com,,,Kendall.Thaddeus.Glover@dtaa.com,22401,0,
01/29/2010 12:22:06,KTG0091,PC-7913,Ainsley.M.Doyle@hotmail.com;Lani.Beard@earthlink.net;Carl-Wong@hotmail.com;Simon-Roth@charter.net,,,KTG771@optonline.net,39143,3,
