01/04/2010 09:13:06,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Raven.Deirdre.Morrison@dtaa.com;Beasley-Flynn@hp.com,Lacota.Helen.Nash@dtaa.com;BJR452@hp.com,,Myles.August.Heath@dtaa.com,22729,0,
01/12/2010 16:20:27,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com,BJR452@hp.com,,Myles.August.Heath@dtaa.com,23417,1,
01/12/2010 16:20:49,MAH0149,PC-6756,Lacota_Nash@msn.com;CHG75@gmail.com;Morin-Tobias@gmail.com,Raven.D.Morrison@gmail.com,,MAH648@bellsouth.net,41296,3,
01/12/2010 16:21:30,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Cameron.P.Parks@raytheon.com,,,Myles.August.Heath@dtaa.com,41871,1,
01/12/2010 16:22:31,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;CHG75@gmail.com;Cameron_Parks@earthlink.net,,,MAH648@bellsouth.net,47740,0,
01/12/2010 16:24:21,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;Lacota_Nash@msn.com,CHG75@gmail.com;VAA3321@msn.com,,MAH648@bellsouth.net,31584,2,
01/12/2010 16:26:20,MAH0149,PC-6756,CHG75@gmail.com,,,MAH648@bellsouth.net,25047,0,
01/12/2010 16:29:02,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,22419,0,
01/13/2010 10:12:54,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,25969,0,
01/13/2010 10:17:56,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,28723,0,
01/13/2010 10:18:35,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com;CHG75@gmail.com,,,MAH648@bellsouth.net,36412,2,
01/13/2010 10:20:43,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,27770,0,
01/13/2010 10:29:27,MAH0149,PC-6756,CHG75@gmail.com,,,MAH648@bellsouth.net,36722,0,
01/13/2010 10:32:13,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,45352,0,
01/13/2010 10:32:25,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,38920,0,
01/13/2010 10:42:15,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,29001,1,
01/13/2010 10:47:35,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;Lacota_Nash@msn.com,,,MAH648@bellsouth.net,8822,4,
01/13/2010 10:49:19,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;Ivy_Solis@msn.com,,,MAH648@bellsouth.net,22400,0,
01/13/2010 10:50:04,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,60576,0,
01/14/2010 10:28:54,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,24641,0,
01/14/2010 10:36:11,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com,Raven.Deirdre.Morrison@dtaa.com,,Myles.August.Heath@dtaa.com,29626,0,
01/14/2010 11:01:30,MAH0149,PC-6756,Beasley-Flynn@hp.com,,,Myles.August.Heath@dtaa.com,34828,0,
01/14/2010 11:13:24,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com;Raven.Deirdre.Morrison@dtaa.com,Cedric.Herrod.Gilliam@dtaa.com,,Myles.August.Heath@dtaa.com,17364,0,
01/14/2010 13:52:35,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Lacota.Helen.Nash@dtaa.com,Raven.Deirdre.Morrison@dtaa.com,,Myles.August.Heath@dtaa.com,32005,6,
01/14/2010 15:36:07,MAH0149,PC-6756,Ivana_S_Hunt@sbcglobal.net,,,MAH648@bellsouth.net,34655,0,
01/14/2010 15:53:14,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Lacota.Helen.Nash@dtaa.com,Cedric.Herrod.Gilliam@dtaa.com,,Myles.August.Heath@dtaa.com,23173,3,
01/14/2010 15:57:50,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com;FDB8744@hotmail.com,,,MAH648@bellsouth.net,36156,1,
01/14/2010 16:00:20,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Simone.Scarlet.Rose@dtaa.com;Beasley-Flynn@hp.com,Lacota.Helen.Nash@dtaa.com;Risa_Poole@boeing.com,,Myles.August.Heath@dtaa.com,20929,6,
01/14/2010 16:06:31,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,45816,0,
01/14/2010 16:09:04,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com;Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,28381,1,
01/15/2010 09:58:47,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,20900,0,
01/15/2010 11:42:35,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,22808,0,
01/15/2010 11:42:41,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,22519,2,
01/15/2010 11:42:47,MAH0149,PC-6756,Frances.Hermione.Owens@dtaa.com;Raven.Deirdre.Morrison@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com;Lacota.Helen.Nash@dtaa.com,Winter.Veda.Burks@dtaa.com,,Myles.August.Heath@dtaa.com,43562,0,
01/15/2010 11:42:48,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com;Raven.Deirdre.Morrison@dtaa.com,Cedric.Herrod.Gilliam@dtaa.com,,Myles.August.Heath@dtaa.com,25915,4,
01/15/2010 11:42:57,MAH0149,PC-6756,Flynn.Edward.Brennan@dtaa.com,Blair.H.Burgess@lockheedmartin.com,,Myles.August.Heath@dtaa.com,37639,1,
01/15/2010 11:43:05,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,Lacota.Helen.Nash@dtaa.com;Jaquelyn.M.Lowe@boeing.com,,Myles.August.Heath@dtaa.com,33937,2,
01/15/2010 11:43:59,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,Beasley-Flynn@hp.com,,Myles.August.Heath@dtaa.com,47857,2,
01/15/2010 11:44:10,MAH0149,PC-6756,Hayley.Carolyn.Cunningham@dtaa.com,,,Myles.August.Heath@dtaa.com,29364,0,
01/15/2010 11:44:17,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,Lacota.Helen.Nash@dtaa.com,,Myles.August.Heath@dtaa.com,26051,1,
01/15/2010 15:45:25,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,Lacota.Helen.Nash@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com,,Myles.August.Heath@dtaa.com,43731,1,
01/18/2010 10:02:57,MAH0149,PC-6756,Risa_Poole@boeing.com,,,Myles.August.Heath@dtaa.com,44768,0,
01/18/2010 12:18:56,MAH0149,PC-6756,Lacota_Nash@msn.com;Ulric-Knapp@earthlink.net,CHG75@gmail.com,,MAH648@bellsouth.net,24463,4,
01/18/2010 12:19:05,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,Raven.Deirdre.Morrison@dtaa.com,,Myles.August.Heath@dtaa.com,29860,0,
01/18/2010 12:22:28,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,23523,0,
01/18/2010 12:24:46,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,22268,0,
01/18/2010 12:27:13,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;CHG75@gmail.com,,,MAH648@bellsouth.net,26328,4,
01/18/2010 12:32:23,MAH0149,PC-6756,CHG75@gmail.com,Kelly-Garrett@netzero.com,,MAH648@bellsouth.net,14630,1,
01/18/2010 12:33:27,MAH0149,PC-6756,Lacota_Nash@msn.com;BJR24@optonline.net,CHG75@gmail.com,,MAH648@bellsouth.net,26975,2,
01/18/2010 12:58:25,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,45973,0,
01/18/2010 13:07:03,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com;Jaquelyn.M.Lowe@boeing.com,,,Myles.August.Heath@dtaa.com,38022,0,
01/18/2010 13:08:55,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Lacota.Helen.Nash@dtaa.com;Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,14327,0,
01/19/2010 08:30:08,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com,Jaquelyn.M.Lowe@gmail.com,,MAH648@bellsouth.net,26123,2,
01/19/2010 13:16:12,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,13404,0,
01/19/2010 13:17:37,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;CHG75@gmail.com,,,MAH648@bellsouth.net,23068,1,
01/19/2010 13:38:59,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,17567,0,
01/19/2010 13:51:53,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,34926,7,
01/19/2010 13:53:35,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,27715,0,
01/19/2010 14:02:00,MAH0149,PC-6756,Sigourney-Maddox@cox.net,Raven.D.Morrison@gmail.com;CHG75@gmail.com,,MAH648@bellsouth.net,18219,7,
01/19/2010 14:12:38,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,30766,0,
01/19/2010 14:27:17,MAH0149,PC-6756,Raven.D.Morrison@gmail.com;CHG75@gmail.com,Lacota_Nash@msn.com;Cameron_Parks@earthlink.net,,MAH648@bellsouth.net,26304,1,
01/19/2010 14:35:49,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,40855,0,
01/19/2010 14:38:32,MAH0149,PC-6756,Douglas.Martin@cox.net,,,MAH648@bellsouth.net,24933,1,
01/20/2010 09:09:01,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,40567,0,
01/20/2010 09:13:57,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,42216,0,
01/20/2010 09:17:45,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,59787,0,
01/20/2010 09:22:24,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,36422,0,
01/20/2010 09:27:15,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,17883,0,
01/20/2010 09:27:50,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,Cedric.Herrod.Gilliam@dtaa.com,,Myles.August.Heath@dtaa.com,35273,0,
01/20/2010 09:32:30,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,12710,0,
01/20/2010 09:33:56,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,Lacota.Helen.Nash@dtaa.com,,Myles.August.Heath@dtaa.com,27700,0,
01/20/2010 09:41:45,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Raven.Deirdre.Morrison@dtaa.com;Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,43237,1,
01/20/2010 09:50:33,MAH0149,PC-6756,Beasley-Flynn@hp.com,,,Myles.August.Heath@dtaa.com,21422,0,
01/20/2010 09:51:57,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,33475,0,
01/21/2010 09:04:16,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Raven.Deirdre.Morrison@dtaa.com,,,Myles.August.Heath@dtaa.com,37724,0,
01/21/2010 09:04:23,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,52825,0,
01/21/2010 09:04:28,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com;Johnston-Lionel@optonline.net;CHG75@gmail.com,,,MAH648@bellsouth.net,27532,0,
01/21/2010 15:02:01,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,28792,0,
01/21/2010 15:02:49,MAH0149,PC-6756,CHG75@gmail.com;Raven.D.Morrison@gmail.com;Lacota_Nash@msn.com,,,MAH648@bellsouth.net,42184,2,
01/21/2010 15:02:52,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,37744,0,
01/21/2010 15:14:04,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,31908,0,
01/21/2010 15:14:13,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,42071,2,
01/21/2010 15:15:57,MAH0149,PC-6756,Jaquelyn.M.Lowe@gmail.com,,,MAH648@bellsouth.net,32401,0,
01/21/2010 15:16:40,MAH0149,PC-6756,CHG75@gmail.com;Raven.D.Morrison@gmail.com;Lacota_Nash@msn.com;BJR24@optonline.net,,,MAH648@bellsouth.net,25567,2,
01/21/2010 15:16:45,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,28493,0,
01/22/2010 12:27:24,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com;Lacota.Helen.Nash@dtaa.com,Raven.Deirdre.Morrison@dtaa.com,,Myles.August.Heath@dtaa.com,26752,2,
01/22/2010 12:34:46,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,18759,1,
01/22/2010 12:45:59,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,23903,0,
01/22/2010 12:51:13,MAH0149,PC-6756,Lacota_Nash@msn.com;Raven.D.Morrison@gmail.com,CHG75@gmail.com,,MAH648@bellsouth.net,32308,1,
01/22/2010 14:02:37,MAH0149,PC-6756,Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,41914,0,
01/22/2010 14:04:19,MAH0149,PC-6756,CHG75@gmail.com;Raven.D.Morrison@gmail.com,Lacota_Nash@msn.com,,MAH648@bellsouth.net,48916,1,
01/22/2010 14:14:00,MAH0149,PC-6756,Tana.Sonya.Moody@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com,,,Myles.August.Heath@dtaa.com,21307,0,
01/22/2010 14:14:29,MAH0149,PC-6756,CHG75@gmail.com;Raven.D.Morrison@gmail.com,Lacota_Nash@msn.com,,MAH648@bellsouth.net,26321,2,
01/22/2010 14:27:57,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,35956,0,
01/22/2010 14:46:16,MAH0149,PC-6756,Raven.D.Morrison@gmail.com,,,MAH648@bellsouth.net,51418,0,
01/22/2010 15:05:01,MAH0149,PC-6756,Lacota_Nash@msn.com,,,MAH648@bellsouth.net,19089,0,
01/25/2010 09:39:26,MAH0149,PC-6756,Lacota_Nash@msn.com,Poole-Risa@optonline.net,,MAH648@bellsouth.net,25970,0,
01/25/2010 10:07:45,MAH0149,PC-6756,BJR24@optonline.net,,,MAH648@bellsouth.net,26661,0,
01/25/2010 12:05:20,MAH0149,PC-6756,Raven.Deirdre.Morrison@dtaa.com;Cedric.Herrod.Gilliam@dtaa.com;Leilani.Quail.Callahan@dtaa.com;BJR452@hp.com,,,Myles.August.Heath@dtaa.com,19117,1,
01/25/2010 12:05:43,MAH0149,PC-6756,Lacota.Helen.Nash@dtaa.com,,,Myles.August.Heath@dtaa.com,30584,0,
