01/04/2010 07:32:45,SGM0021,PC-1528,Stone-Blaze@hotmail.com;Jael_A_Dennis@charter.net,Keane_Blevins@yahoo.com;Felicia.R.Butler@cox.net,,Sybill_G_Mckay@gmail.com,44684,1,
01/14/2010 07:50:42,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Leah_Chandler@raytheon.com,,,Sybill.Grace.Mckay@dtaa.com,20579,0,
01/14/2010 07:53:01,SGM0021,PC-1528,NKH9333@netzero.com;Felicia.R.Butler@cox.net;Stone-Blaze@hotmail.com;Floyd-Leonard@cox.net,Hayfa_Newman@earthlink.net,,Sybill_G_Mckay@gmail.com,34626,0,
01/14/2010 07:53:07,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Floyd-Leonard@cox.net;Stone-Blaze@hotmail.com;Keane_Blevins@yahoo.com,NKH9333@netzero.com,,Sybill_G_Mckay@gmail.com,25030,0,
01/14/2010 08:06:14,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Karly_Duke@aol.com,Felicia.R.Butler@cox.net;Jescie_Mccoy@cox.net,,Sybill_G_Mckay@gmail.com,29824,1,
01/14/2010 08:06:32,SGM0021,PC-1528,Zenia.Freya.Macias@dtaa.com,Blaze.Trevor.Stone@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,27776,0,
01/14/2010 08:10:29,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,50776,0,
01/14/2010 08:15:19,SGM0021,PC-1528,Floyd-Leonard@cox.net,Stone-Blaze@hotmail.com;Keane_Blevins@yahoo.com,,Sybill_G_Mckay@gmail.com,28905,0,
01/14/2010 08:32:05,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,LKM7@boeing.com,,Sybill.Grace.Mckay@dtaa.com,25549,0,
01/14/2010 08:38:39,SGM0021,PC-1528,Blaze.Trevor.Stone@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,36485,0,
01/14/2010 08:46:06,SGM0021,PC-1528,CKB559@bellsouth.net;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,20361,0,
01/15/2010 08:20:50,SGM0021,PC-1528,Preston.Kennan.Burns@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,38644,0,
01/15/2010 09:22:53,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Leah_J_Chandler@yahoo.com;Lysandra.K.Mccray@verizon.net,,,Sybill_G_Mckay@gmail.com,29089,0,
01/15/2010 09:30:18,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com;Leah_J_Chandler@yahoo.com,,,Sybill_G_Mckay@gmail.com,17207,2,
01/15/2010 09:32:16,SGM0021,PC-1528,Atkinson-Cyrus@charter.net;NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,22357,1,
01/15/2010 09:46:28,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,34196,0,
01/15/2010 14:13:20,SGM0021,PC-1528,Felicia.R.Butler@cox.net,,,Sybill_G_Mckay@gmail.com,25401,0,
01/15/2010 14:15:38,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Zia.A.Weeks@bellsouth.net,Felicia.R.Butler@cox.net;NKH9333@netzero.com,,Sybill_G_Mckay@gmail.com,19043,3,
01/15/2010 14:16:01,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Leonard.Malachi.Floyd@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,23388,0,
01/15/2010 14:16:26,SGM0021,PC-1528,Stone-Blaze@hotmail.com,,,Sybill_G_Mckay@gmail.com,26653,0,
01/15/2010 14:21:33,SGM0021,PC-1528,Leah_J_Chandler@yahoo.com,,,Sybill_G_Mckay@gmail.com,35455,0,
01/15/2010 14:29:45,SGM0021,PC-1528,FDE8847@yahoo.com;Halee.K.Rhodes@verizon.net;Zia.A.Weeks@bellsouth.net,,,Sybill_G_Mckay@gmail.com,21985,1,
01/19/2010 08:36:50,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Floyd-Leonard@cox.net;Jackson-Sutton@juno.com;NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,24834,1,
01/20/2010 09:53:48,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com;Leonard.Malachi.Floyd@dtaa.com;Gwendolyn.Amaya.Ferrell@dtaa.com,Keane.Nicholas.Blevins@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,31613,1,
01/20/2010 09:53:55,SGM0021,PC-1528,Leonard.Malachi.Floyd@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,48556,0,
01/20/2010 09:54:00,SGM0021,PC-1528,Edward.Dean.Anthony@dtaa.com;Jael_A_Dennis@boeing.com,,,Sybill.Grace.Mckay@dtaa.com,53386,1,
01/20/2010 12:23:23,SGM0021,PC-1528,Stone-Blaze@hotmail.com,LEA7245@yahoo.com,,Sybill_G_Mckay@gmail.com,36239,2,
01/20/2010 12:45:24,SGM0021,PC-1528,NKH9333@netzero.com;Felicia.R.Butler@cox.net;Floyd-Leonard@cox.net,Wolf-Castor@bellsouth.net,,Sybill_G_Mckay@gmail.com,26489,2,
01/20/2010 12:46:15,SGM0021,PC-1528,Felicia.R.Butler@cox.net;NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,22644,0,
01/20/2010 12:48:20,SGM0021,PC-1528,Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,46420,0,
01/20/2010 12:49:07,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,26160,0,
01/20/2010 12:50:28,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,36586,0,
01/20/2010 12:55:43,SGM0021,PC-1528,Felicia.R.Butler@cox.net;NKH9333@netzero.com,Floyd-Leonard@cox.net,,Sybill_G_Mckay@gmail.com,42750,0,
01/20/2010 12:56:05,SGM0021,PC-1528,Felicia.R.Butler@cox.net,,,Sybill_G_Mckay@gmail.com,48197,0,
01/21/2010 08:36:06,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,33962,1,
01/21/2010 10:49:21,SGM0021,PC-1528,Kameko_Harrison@charter.net;Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,16601,0,
01/21/2010 10:56:59,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Keane_Blevins@yahoo.com,Stone-Blaze@hotmail.com;Floyd-Leonard@cox.net,,Sybill_G_Mckay@gmail.com,43099,3,
01/21/2010 10:58:27,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,28405,0,
01/21/2010 11:00:59,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,31135,0,
01/21/2010 11:01:47,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,40130,0,
01/21/2010 11:02:34,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com;Blaze.Trevor.Stone@dtaa.com;Swanson-Eden@raytheon.com,,,Sybill.Grace.Mckay@dtaa.com,23817,1,
01/21/2010 11:12:47,SGM0021,PC-1528,Jael_A_Dennis@charter.net,,,Sybill_G_Mckay@gmail.com,28405,0,
01/21/2010 11:16:06,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com;Blaze.Trevor.Stone@dtaa.com,Felicia.Rhona.Butler@dtaa.com,,Sybill.Grace.Mckay@dtaa.com,35595,2,
01/21/2010 11:30:54,SGM0021,PC-1528,Stone-Blaze@hotmail.com,Floyd-Leonard@cox.net,,Sybill_G_Mckay@gmail.com,20446,0,
01/21/2010 11:31:48,SGM0021,PC-1528,Leah_J_Chandler@yahoo.com,,,Sybill_G_Mckay@gmail.com,23304,0,
01/22/2010 07:18:05,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,26720,0,
01/22/2010 07:23:37,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,18742,1,
01/22/2010 07:25:36,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,19211,0,
01/22/2010 07:30:46,SGM0021,PC-1528,Nathan.Kenneth.Hicks@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,33893,0,
01/22/2010 07:50:16,SGM0021,PC-1528,Simone.Scarlet.Rose@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,31160,0,
01/22/2010 08:06:58,SGM0021,PC-1528,Jael_A_Dennis@charter.net,,,Sybill_G_Mckay@gmail.com,22546,0,
01/22/2010 08:17:46,SGM0021,PC-1528,Keane_Blevins@yahoo.com;NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,26865,0,
01/22/2010 08:22:51,SGM0021,PC-1528,VAA3321@msn.com,Floyd-Leonard@cox.net;GLR85@netzero.com,,Sybill_G_Mckay@gmail.com,31398,1,
01/22/2010 09:37:09,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,34492,0,
01/22/2010 12:07:38,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,45223,0,
01/22/2010 12:32:27,SGM0021,PC-1528,Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,27353,0,
01/25/2010 13:55:47,SGM0021,PC-1528,Floyd-Leonard@cox.net,,,Sybill_G_Mckay@gmail.com,27185,0,
01/25/2010 13:55:50,SGM0021,PC-1528,Felicia.Rhona.Butler@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,27621,0,
01/25/2010 13:57:25,SGM0021,PC-1528,Floyd-Leonard@cox.net;Felicia.R.Butler@cox.net;NKH9333@netzero.com;Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,26629,1,
01/25/2010 14:04:42,SGM0021,PC-1528,NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,21752,0,
01/25/2010 14:37:43,SGM0021,PC-1528,Keane_Blevins@yahoo.com;Pearl-Owen@charter.net;NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,25493,0,
01/25/2010 14:47:11,SGM0021,PC-1528,NKH9333@netzero.com,,,Sybill_G_Mckay@gmail.com,36186,0,
01/25/2010 14:52:26,SGM0021,PC-1528,Keane_Blevins@yahoo.com,,,Sybill_G_Mckay@gmail.com,33955,0,
01/25/2010 14:53:42,SGM0021,PC-1528,Keane.Nicholas.Blevins@dtaa.com,,,Sybill.Grace.Mckay@dtaa.com,35074,0,
01/25/2010 14:56:48,SGM0021,PC-1528,NKH9333@netzero.com;Felicia.R.Butler@cox.net;Stone-Blaze@hotmail.com;Floyd-Leonard@cox.net,Keane_Blevins@yahoo.com,,Sybill_G_Mckay@gmail.com,21516,2,
01/25/2010 14:59:59,SGM0021,PC-1528,Felicia.R.Butler@cox.net;Floyd-Leonard@cox.net;Zia.A.Weeks@bellsouth.net;Jael_A_Dennis@charter.net,,,Sybill_G_Mckay@gmail.com,37645,1,
