01/04/2010 11:51:28,RSC0089,PC-9929,Patricia.Denise.Wright@dtaa.com;Patricia.Emily.Salazar@dtaa.com;Brynn_B_Conrad@hp.com,Malik.Adrian.Hebert@dtaa.com,,Robert.Samuel.Chen@dtaa.com,36417,1,
01/06/2010 16:05:18,RSC0089,PC-9929,Patricia.Denise.Wright@dtaa.com;Mercedes.Ina.Landry@dtaa.com;Chandler.Ashton.Madden@dtaa.com;Idola.E.Solomon@hp.com,Delilah.Pearl.Schneider@dtaa.com,,Robert.Samuel.Chen@dtaa.com,30338,2,
01/06/2010 16:07:27,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,36713,0,
01/06/2010 16:10:17,RSC0089,PC-9929,Lane.Oleg.Mclaughlin@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,17644,0,
01/07/2010 11:56:38,RSC0089,PC-9929,ABC251@cox.net;Hendrix-Nicolas@aol.com,,,RSC538@verizon.net,29238,0,
01/07/2010 12:03:31,RSC0089,PC-9929,Mercedes.I.Landry@comcast.net;Brynn_B_Conrad@optonline.net,,,RSC538@verizon.net,24371,2,
01/07/2010 12:04:02,RSC0089,PC-9929,PDW52@bellsouth.net,DTT4@comcast.net;ABC251@cox.net,,RSC538@verizon.net,25290,0,
01/07/2010 12:10:47,RSC0089,PC-9929,Palmer-Sanders@gmail.com,,,RSC538@verizon.net,23657,0,
01/07/2010 12:49:14,RSC0089,PC-9929,Hendrix-Nicolas@aol.com,Kerr-Zachery@yahoo.com;Desirae.M.Koch@comcast.net,,RSC538@verizon.net,22345,1,
01/07/2010 12:51:50,RSC0089,PC-9929,Desirae.M.Koch@comcast.net;Grace.C.Roth@msn.com;PNL7@netzero.com,PDW52@bellsouth.net,,RSC538@verizon.net,42701,2,
01/07/2010 12:59:09,RSC0089,PC-9929,DTT4@comcast.net,,,RSC538@verizon.net,23903,0,
01/07/2010 15:49:41,RSC0089,PC-9929,Hendrix-Nicolas@aol.com,,,RSC538@verizon.net,44583,0,
01/07/2010 16:19:49,RSC0089,PC-9929,Desirae.M.Koch@comcast.net,,,RSC538@verizon.net,28779,0,
01/08/2010 08:07:24,RSC0089,PC-9929,William.Trevor.Fuentes@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,19976,0,
01/08/2010 11:37:55,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com;Kermit.Beau.Leach@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,40739,0,
01/08/2010 11:38:27,RSC0089,PC-9929,Devin.Brett.Guzman@dtaa.com;Zachery.Samson.Kerr@dtaa.com,Mercedes.Ina.Landry@dtaa.com;Dylan.Tiger.Terry@dtaa.com,,Robert.Samuel.Chen@dtaa.com,34458,1,
01/08/2010 11:39:06,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com;Benjamin.Lewis.Sweeney@dtaa.com,Vincent.Avram.Aguirre@dtaa.com,,Robert.Samuel.Chen@dtaa.com,26602,2,
01/08/2010 11:41:17,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com;Stella_Castillo@lockheedmartin.com,,,Robert.Samuel.Chen@dtaa.com,20543,1,
01/08/2010 11:42:46,RSC0089,PC-9929,Sanders-Palmer@northropgrumman.com,,,Robert.Samuel.Chen@dtaa.com,23328,0,
01/08/2010 11:43:13,RSC0089,PC-9929,Patricia.Denise.Wright@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,26748,2,
01/08/2010 11:43:27,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,23784,0,
01/08/2010 11:44:32,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,27278,0,
01/11/2010 11:46:46,RSC0089,PC-9929,Delilah.P.Schneider@aol.com;LOM415@juno.com,,,RSC538@verizon.net,27049,0,
01/11/2010 11:48:21,RSC0089,PC-9929,Jared.Geoffrey.Morin@dtaa.com;Patricia.Denise.Wright@dtaa.com;Lane.Oleg.Mclaughlin@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,31251,1,
01/11/2010 11:59:21,RSC0089,PC-9929,Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,35470,0,
01/11/2010 12:06:23,RSC0089,PC-9929,WAS14@cox.net,Patricia.E.Salazar@sbcglobal.net,,RSC538@verizon.net,24443,0,
01/11/2010 13:03:14,RSC0089,PC-9929,Lane.Oleg.Mclaughlin@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com;Key.Denton@hp.com,,,Robert.Samuel.Chen@dtaa.com,18267,1,
01/11/2010 13:32:48,RSC0089,PC-9929,Desirae.M.Koch@comcast.net,Kerr-Zachery@yahoo.com;Patricia.E.Salazar@sbcglobal.net,,RSC538@verizon.net,22072,0,
01/11/2010 13:49:09,RSC0089,PC-9929,Sybill.Grace.Mckay@dtaa.com;Patricia.Emily.Salazar@dtaa.com;Delilah.Pearl.Schneider@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,31479,1,
01/11/2010 14:12:52,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com;Ira.Dustin.Oneill@dtaa.com;Desirae.Mari.Koch@dtaa.com,Lane.Oleg.Mclaughlin@dtaa.com,,Robert.Samuel.Chen@dtaa.com,27969,1,
01/11/2010 14:13:39,RSC0089,PC-9929,ABC251@cox.net,,,RSC538@verizon.net,41996,0,
01/12/2010 07:39:23,RSC0089,PC-9929,IEB8@earthlink.net;Brynn_B_Conrad@optonline.net,,,RSC538@verizon.net,47067,0,
01/12/2010 08:05:08,RSC0089,PC-9929,Devin.Brett.Guzman@dtaa.com,Patricia.Emily.Salazar@dtaa.com;Stella_Castillo@lockheedmartin.com,,Robert.Samuel.Chen@dtaa.com,24397,1,
01/12/2010 08:23:09,RSC0089,PC-9929,William.Aristotle.Sampson@dtaa.com;Mercedes.Ina.Landry@dtaa.com,Patricia.Denise.Wright@dtaa.com,,Robert.Samuel.Chen@dtaa.com,30745,0,
01/12/2010 08:25:42,RSC0089,PC-9929,Kerr-Zachery@yahoo.com,,,RSC538@verizon.net,44810,0,
01/12/2010 16:22:48,RSC0089,PC-9929,Kerr-Zachery@yahoo.com,,,RSC538@verizon.net,43705,1,
01/12/2010 16:26:59,RSC0089,PC-9929,Hendrix-Nicolas@aol.com;LOM415@juno.com,Roary-Barrett@charter.net,,RSC538@verizon.net,22719,5,
01/12/2010 16:44:26,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com;William.Aristotle.Sampson@dtaa.com,Zachery.Samson.Kerr@dtaa.com,,Robert.Samuel.Chen@dtaa.com,32618,0,
01/13/2010 09:09:16,RSC0089,PC-9929,Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,18236,3,
01/13/2010 09:15:45,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,17588,1,
01/13/2010 09:16:11,RSC0089,PC-9929,William.Aristotle.Sampson@dtaa.com;Dylan.Tiger.Terry@dtaa.com;Zachery.Samson.Kerr@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,22585,0,
01/13/2010 09:16:24,RSC0089,PC-9929,Dylan.Tiger.Terry@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,15295,0,
01/13/2010 14:30:59,RSC0089,PC-9929,Patricia.E.Salazar@sbcglobal.net,,,RSC538@verizon.net,18881,0,
01/13/2010 14:31:41,RSC0089,PC-9929,VAA3321@msn.com;KBL23@optonline.net;Stella_Castillo@bellsouth.net,,,RSC538@verizon.net,42675,1,
01/13/2010 14:39:01,RSC0089,PC-9929,Devin_Guzman@bellsouth.net,,,RSC538@verizon.net,32582,0,
01/13/2010 14:40:46,RSC0089,PC-9929,Hendrix-Nicolas@aol.com;DTT4@comcast.net,KBL23@optonline.net,,RSC538@verizon.net,26828,1,
01/13/2010 14:44:35,RSC0089,PC-9929,Alec.Boris.Chase@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com;Dylan.Tiger.Terry@dtaa.com,Lane.Oleg.Mclaughlin@dtaa.com,,Robert.Samuel.Chen@dtaa.com,20441,1,
01/14/2010 14:06:11,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com;Lane.Oleg.Mclaughlin@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,30978,3,
01/14/2010 14:17:30,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com;Desirae.Mari.Koch@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,27504,0,
01/14/2010 14:17:50,RSC0089,PC-9929,Kerr-Zachery@yahoo.com,,,RSC538@verizon.net,42134,1,
01/14/2010 14:21:22,RSC0089,PC-9929,Jorden.Helen.Pierce@dtaa.com;Vincent.Avram.Aguirre@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,29706,0,
01/14/2010 14:38:28,RSC0089,PC-9929,Mercedes.I.Landry@comcast.net,Roary-Barrett@charter.net,,RSC538@verizon.net,19259,0,
01/14/2010 15:06:07,RSC0089,PC-9929,Mallory.Virginia.Bender@dtaa.com;Delilah.Pearl.Schneider@dtaa.com,Raymond.Arsenio.Blackwell@dtaa.com,,Robert.Samuel.Chen@dtaa.com,23251,4,
01/14/2010 16:04:34,RSC0089,PC-9929,Kerr-Zachery@yahoo.com,Desirae.M.Koch@comcast.net;Teagan_R_Kennedy@comcast.net,,RSC538@verizon.net,15203,1,
01/14/2010 16:19:38,RSC0089,PC-9929,Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,31448,0,
01/14/2010 16:54:11,RSC0089,PC-9929,DTT4@comcast.net,,,RSC538@verizon.net,20368,0,
01/15/2010 07:46:09,RSC0089,PC-9929,Alec.Boris.Chase@dtaa.com;Zachery.Samson.Kerr@dtaa.com,George.Zachery.Burch@dtaa.com,,Robert.Samuel.Chen@dtaa.com,27770,1,
01/15/2010 07:46:52,RSC0089,PC-9929,Hendrix-Nicolas@aol.com,Stella_Castillo@bellsouth.net,,RSC538@verizon.net,29662,0,
01/15/2010 07:47:20,RSC0089,PC-9929,Mercedes.I.Landry@comcast.net,,,RSC538@verizon.net,20723,0,
01/15/2010 07:51:36,RSC0089,PC-9929,KBL23@optonline.net;Mercedes.I.Landry@comcast.net;VAA3321@msn.com;Tatiana_Haley@hotmail.com,Brynn_B_Conrad@optonline.net,,RSC538@verizon.net,27403,0,
01/15/2010 08:08:49,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,25472,0,
01/15/2010 08:11:09,RSC0089,PC-9929,Patricia.E.Salazar@sbcglobal.net,,,RSC538@verizon.net,39678,0,
01/15/2010 08:41:04,RSC0089,PC-9929,WAS14@cox.net,,,RSC538@verizon.net,24848,0,
01/15/2010 08:56:48,RSC0089,PC-9929,LOM415@juno.com,,,RSC538@verizon.net,30728,0,
01/15/2010 14:12:36,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com;Dylan.Tiger.Terry@dtaa.com;Patricia.Denise.Wright@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,33119,1,
01/18/2010 12:14:14,RSC0089,PC-9929,Mercedes.I.Landry@comcast.net,,,RSC538@verizon.net,24110,0,
01/18/2010 13:06:22,RSC0089,PC-9929,Devin_Guzman@bellsouth.net,,,RSC538@verizon.net,53992,0,
01/18/2010 13:20:27,RSC0089,PC-9929,Vincent.Avram.Aguirre@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,44794,3,
01/18/2010 13:22:41,RSC0089,PC-9929,PDW52@bellsouth.net,,,RSC538@verizon.net,14962,0,
01/18/2010 13:25:54,RSC0089,PC-9929,Fields-Martina@earthlink.net;Devin_Guzman@bellsouth.net;Brynn_B_Conrad@optonline.net,Patricia.E.Salazar@sbcglobal.net;VAA3321@msn.com,,RSC538@verizon.net,28677,1,
01/18/2010 13:26:36,RSC0089,PC-9929,Delilah.P.Schneider@aol.com;ABC251@cox.net,Devin_Guzman@bellsouth.net,,RSC538@verizon.net,21089,1,
01/18/2010 13:32:05,RSC0089,PC-9929,Devin.Brett.Guzman@dtaa.com;Brynn_B_Conrad@hp.com,Stella_Castillo@lockheedmartin.com,,Robert.Samuel.Chen@dtaa.com,58538,2,
01/18/2010 13:33:35,RSC0089,PC-9929,DTT4@comcast.net;WAS14@cox.net,,,RSC538@verizon.net,31320,0,
01/18/2010 13:33:48,RSC0089,PC-9929,Joy-Leblanc@charter.net,,,RSC538@verizon.net,31629,0,
01/19/2010 12:04:44,RSC0089,PC-9929,Mercedes.Ina.Landry@dtaa.com,Alec.Boris.Chase@dtaa.com;Brian.Nathaniel.Greer@dtaa.com,,Robert.Samuel.Chen@dtaa.com,12217,1,
01/19/2010 12:05:06,RSC0089,PC-9929,VAA3321@msn.com,Kerr-Zachery@yahoo.com;DTT4@comcast.net,,RSC538@verizon.net,49444,0,
01/19/2010 12:05:26,RSC0089,PC-9929,PDW52@bellsouth.net,,,RSC538@verizon.net,19126,0,
01/19/2010 12:05:40,RSC0089,PC-9929,VAA3321@msn.com;Stella_Castillo@bellsouth.net,,,RSC538@verizon.net,23756,0,
01/19/2010 12:06:24,RSC0089,PC-9929,LOM415@juno.com,,,RSC538@verizon.net,17778,0,
01/19/2010 16:03:05,RSC0089,PC-9929,Patricia.Denise.Wright@dtaa.com;Vincent.Avram.Aguirre@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,23169,0,
01/19/2010 16:10:00,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com;Key.Denton@hp.com,Zachery.Samson.Kerr@dtaa.com;Vincent.Avram.Aguirre@dtaa.com,,Robert.Samuel.Chen@dtaa.com,63672,1,
01/19/2010 16:18:16,RSC0089,PC-9929,Noble.Merrill.Fuller@dtaa.com;Dylan.Tiger.Terry@dtaa.com;Sanders-Palmer@northropgrumman.com;Stella_Castillo@lockheedmartin.com,,,Robert.Samuel.Chen@dtaa.com,23353,9,
01/19/2010 16:19:58,RSC0089,PC-9929,Akeem.Quamar.Davenport@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,60551,0,
01/20/2010 09:41:34,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com;Brynn_B_Conrad@hp.com,Nicolas.Brandon.Hendrix@dtaa.com;Delilah.Pearl.Schneider@dtaa.com;Lane.Oleg.Mclaughlin@dtaa.com,,Robert.Samuel.Chen@dtaa.com,36340,2,
01/20/2010 09:43:46,RSC0089,PC-9929,Hendrix-Nicolas@aol.com;Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,29027,0,
01/20/2010 11:54:41,RSC0089,PC-9929,WAS14@cox.net;PDW52@bellsouth.net,,,RSC538@verizon.net,42819,0,
01/20/2010 14:50:30,RSC0089,PC-9929,Arsenio-Wilder@juno.com;Ima_Coleman@yahoo.com,,,RSC538@verizon.net,17118,0,
01/20/2010 14:52:55,RSC0089,PC-9929,Mercedes.Ina.Landry@dtaa.com;Sanders-Palmer@northropgrumman.com,Vincent.Avram.Aguirre@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com,,Robert.Samuel.Chen@dtaa.com,28014,1,
01/20/2010 14:53:12,RSC0089,PC-9929,KBL23@optonline.net,Stella_Castillo@bellsouth.net,,RSC538@verizon.net,24904,2,
01/20/2010 14:57:54,RSC0089,PC-9929,Arthur.Lucian.Bonner@dtaa.com;Mercedes.Ina.Landry@dtaa.com,Wing.Noah.Bonner@dtaa.com,,Robert.Samuel.Chen@dtaa.com,27059,3,
01/20/2010 14:58:16,RSC0089,PC-9929,WAS14@cox.net;Desirae.M.Koch@comcast.net,,,RSC538@verizon.net,17804,1,
01/20/2010 14:59:06,RSC0089,PC-9929,Patricia.E.Salazar@sbcglobal.net,,,RSC538@verizon.net,29173,0,
01/21/2010 08:09:02,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,19913,0,
01/21/2010 08:10:15,RSC0089,PC-9929,Patricia.E.Salazar@sbcglobal.net,,,RSC538@verizon.net,43326,0,
01/21/2010 08:21:07,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,46556,0,
01/21/2010 08:36:24,RSC0089,PC-9929,Devin.Brett.Guzman@dtaa.com;Jonah.Dakota.Bird@dtaa.com;Alec.Boris.Chase@dtaa.com;Dylan.Tiger.Terry@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,32493,0,
01/21/2010 08:44:34,RSC0089,PC-9929,VAA3321@msn.com;Mercedes.I.Landry@comcast.net,WAS14@cox.net,,RSC538@verizon.net,28829,0,
01/21/2010 08:46:54,RSC0089,PC-9929,Patricia.Emily.Salazar@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,19536,0,
01/21/2010 13:52:48,RSC0089,PC-9929,KBL23@optonline.net;Desirae.M.Koch@comcast.net;Brynn_B_Conrad@optonline.net,,,RSC538@verizon.net,50833,2,
01/21/2010 15:46:51,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com;William.Aristotle.Sampson@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,19239,0,
01/21/2010 16:15:35,RSC0089,PC-9929,William.Aristotle.Sampson@dtaa.com;Delilah.Pearl.Schneider@dtaa.com;Dylan.Tiger.Terry@dtaa.com;Sanders-Palmer@northropgrumman.com,Zachery.Samson.Kerr@dtaa.com,,Robert.Samuel.Chen@dtaa.com,21349,2,
01/22/2010 09:32:50,RSC0089,PC-9929,KBL23@optonline.net,,,RSC538@verizon.net,28171,0,
01/22/2010 10:30:58,RSC0089,PC-9929,Patricia.E.Salazar@sbcglobal.net,,,RSC538@verizon.net,32208,0,
01/22/2010 14:00:02,RSC0089,PC-9929,WAS14@cox.net,,,RSC538@verizon.net,39416,0,
01/22/2010 14:02:15,RSC0089,PC-9929,DBB94@verizon.net;DTT4@comcast.net,,,RSC538@verizon.net,35468,0,
01/22/2010 16:12:41,RSC0089,PC-9929,Dylan.Tiger.Terry@dtaa.com;Patricia.Emily.Salazar@dtaa.com;Mercedes.Ina.Landry@dtaa.com;Patricia.Denise.Wright@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,39072,0,
01/22/2010 16:14:05,RSC0089,PC-9929,Zachery.Samson.Kerr@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com;Patricia.Emily.Salazar@dtaa.com;Roary.Jane.Barrett@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,16475,1,
01/22/2010 16:16:30,RSC0089,PC-9929,William.Aristotle.Sampson@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com;Kermit.Beau.Leach@dtaa.com,Lane.Oleg.Mclaughlin@dtaa.com,,Robert.Samuel.Chen@dtaa.com,44164,0,
01/22/2010 16:16:51,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,26837,0,
01/22/2010 16:28:16,RSC0089,PC-9929,Devin.Brett.Guzman@dtaa.com;Raymond.Gray.Hyde@dtaa.com;Patricia.Emily.Salazar@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,48544,0,
01/25/2010 09:26:29,RSC0089,PC-9929,Nicolas.Brandon.Hendrix@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,17584,0,
01/25/2010 09:37:25,RSC0089,PC-9929,Roary.Jane.Barrett@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,33311,1,
01/25/2010 09:39:07,RSC0089,PC-9929,Palmer-Sanders@gmail.com,,,RSC538@verizon.net,15580,0,
01/25/2010 09:42:01,RSC0089,PC-9929,Patricia.Denise.Wright@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,26443,0,
01/25/2010 09:49:26,RSC0089,PC-9929,ABC251@cox.net,Kerr-Zachery@yahoo.com,,RSC538@verizon.net,28338,0,
01/25/2010 09:51:50,RSC0089,PC-9929,Mercedes.I.Landry@comcast.net,,,RSC538@verizon.net,26473,0,
01/25/2010 10:00:37,RSC0089,PC-9929,Stella_Castillo@bellsouth.net,,,RSC538@verizon.net,24306,3,
01/25/2010 10:01:58,RSC0089,PC-9929,William.Aristotle.Sampson@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,28024,0,
01/25/2010 10:12:17,RSC0089,PC-9929,Desirae.Mari.Koch@dtaa.com;Connor.Phelan.Guerra@dtaa.com;Devin.Brett.Guzman@dtaa.com;Nicolas.Brandon.Hendrix@dtaa.com,Zachery.Samson.Kerr@dtaa.com,,Robert.Samuel.Chen@dtaa.com,38209,1,
01/26/2010 10:13:05,RSC0089,PC-9929,Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,17572,0,
01/26/2010 10:14:21,RSC0089,PC-9929,DTT4@comcast.net;ABC251@cox.net;Roary-Barrett@charter.net;LOM415@juno.com;WAS14@cox.net,,,RSC538@verizon.net,29718,2,
01/26/2010 10:37:55,RSC0089,PC-9929,Delilah.P.Schneider@aol.com,,,RSC538@verizon.net,33399,0,
01/26/2010 10:41:43,RSC0089,PC-9929,Hedwig.D.Duffy@hotmail.com;KBL23@optonline.net;Desirae.M.Koch@comcast.net;Kerr-Zachery@yahoo.com,,,RSC538@verizon.net,26954,4,
01/26/2010 12:53:10,RSC0089,PC-9929,DTT4@comcast.net,,,RSC538@verizon.net,18326,0,
01/26/2010 13:05:08,RSC0089,PC-9929,Kerr-Zachery@yahoo.com;WAS14@cox.net;Hendrix-Nicolas@aol.com,LOM415@juno.com;Desirae.M.Koch@comcast.net,,RSC538@verizon.net,54970,2,
01/26/2010 13:23:34,RSC0089,PC-9929,LOM415@juno.com,Roary-Barrett@charter.net,,RSC538@verizon.net,19748,0,
01/26/2010 13:32:41,RSC0089,PC-9929,PDW52@bellsouth.net,,,RSC538@verizon.net,18967,0,
01/26/2010 14:12:53,RSC0089,PC-9929,Stella_Castillo@bellsouth.net,,,RSC538@verizon.net,30724,0,
01/27/2010 08:36:12,RSC0089,PC-9929,DTT4@comcast.net;Stella_Castillo@bellsouth.net,Devin_Guzman@bellsouth.net;Desirae.M.Koch@comcast.net,,RSC538@verizon.net,38434,1,
01/27/2010 08:55:17,RSC0089,PC-9929,Devin_Guzman@bellsouth.net,,,RSC538@verizon.net,49790,0,
01/27/2010 08:59:24,RSC0089,PC-9929,ABC251@cox.net,,,RSC538@verizon.net,37086,0,
01/27/2010 09:06:07,RSC0089,PC-9929,Kerr-Zachery@yahoo.com,,,RSC538@verizon.net,24115,0,
01/27/2010 16:20:17,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,23630,0,
01/27/2010 16:32:02,RSC0089,PC-9929,Kermit.Beau.Leach@dtaa.com;Caleb.Mason.Ball@dtaa.com;Devin.Brett.Guzman@dtaa.com;Alec.Boris.Chase@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,35332,3,
01/27/2010 16:34:21,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com;Patricia.Denise.Wright@dtaa.com,,,Robert.Samuel.Chen@dtaa.com,66361,0,
01/27/2010 16:39:29,RSC0089,PC-9929,Delilah.Pearl.Schneider@dtaa.com;Alec.Boris.Chase@dtaa.com;Kermit.Beau.Leach@dtaa.com,Patricia.Emily.Salazar@dtaa.com,,Robert.Samuel.Chen@dtaa.com,28303,0,
01/28/2010 08:17:27,RSC0089,PC-9929,ABC251@cox.net,,,RSC538@verizon.net,24554,0,
01/28/2010 08:17:47,RSC0089,PC-9929,VAA3321@msn.com,,,RSC538@verizon.net,35500,0,
